# stan_version_major = 2
# stan_version_minor = 5
# stan_version_patch = 0
# model = rats_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = rats_1.data.R
# init = 2 (Default)
# random
#   seed = 1160071710
# output
#   file = rats_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,beta.29,beta.30,mu_alpha,mu_beta,sigmasq_y,sigmasq_alpha,sigmasq_beta,sigma_y,sigma_alpha,sigma_beta,alpha0
-436.854,0.758426,0.417886,3,7,0,243.437,250.411,252.099,232.163,233.67,247.441,230.269,248.859,286.144,224.369,258.967,228.306,243.534,263.363,246.717,244.791,230.092,240.241,254.361,243.297,247.387,227.736,231.474,241.806,234.173,257.311,253.44,247.315,214.805,239.234,6.13619,7.10407,6.3039,5.48021,6.89532,6.59161,6.32487,6.649,6.67962,6.20053,6.83896,6.12807,6.05342,7.03892,5.12001,6.1123,6.28307,5.47443,6.47235,6.39222,6.53968,5.74316,5.95581,5.89259,6.91123,6.97757,5.85094,5.29011,5.36204,6.26778,242.878,6.35247,35.7305,154.342,0.310256,5.9775,12.4235,0.557006,103.123
-434.431,0.872449,0.417886,3,7,0,241.194,251.593,251.957,230.684,235.547,250.456,228.321,248.22,286.286,224.601,257.267,228.419,243.442,264.505,247.955,246.056,229.897,241.108,253.252,244.359,247.202,228.451,230.474,240.544,233.47,257.653,252.682,246.247,216.167,240.474,5.98199,7.06048,6.36612,5.47533,6.99879,6.66852,6.08773,6.55263,6.8297,6.06615,6.94493,6.19331,6.15027,7.08797,5.06869,6.09042,6.33604,5.39113,6.45978,6.16025,6.50056,5.65411,5.91619,5.80282,6.82093,6.9875,5.85195,5.51802,5.57902,6.17198,242.996,6.35745,36.045,145.108,0.325916,6.00375,12.0461,0.570891,103.132
-438.97,0.798506,0.417886,3,7,0,246.403,247.804,255.791,231.89,234.956,248.184,225.867,249.482,290.426,216.743,256.071,228.802,236.78,267.548,240.564,246.434,234.875,241.525,252.519,244.263,245.338,227.907,227.428,242.579,234.257,253.891,254.03,242.457,219.004,242.25,6.24448,7.23622,6.6124,5.22656,6.62415,6.45121,5.88862,6.43922,7.35028,5.63653,7.57874,6.13102,6.30057,7.15238,5.34392,5.92829,6.5715,5.75771,6.70045,5.98936,6.09709,5.63092,5.53245,6.09465,6.61353,6.5938,6.16805,5.82114,5.16977,6.39592,243.762,6.11905,33.4046,236.609,0.313617,5.77967,15.3821,0.560015,109.143
-445.582,0.882985,0.417886,3,7,0,237.875,240.732,254.054,231.61,234.401,250.954,232.9,249.37,276.404,223.611,260.156,227.713,245.429,265.202,245.951,245.088,229.599,241.589,255.269,243.122,249.476,224.389,235.427,242.64,235.029,251.777,256.437,245.909,219.881,246.169,5.60905,6.89334,6.41394,5.63017,6.59509,6.0143,5.88971,6.57317,7.01605,5.98754,6.28538,6.2592,5.89351,6.26793,5.17703,6.00611,5.95733,5.40056,6.04334,6.04435,6.95218,5.95378,6.1532,5.87104,7.33849,6.61457,5.67299,5.96497,5.8963,6.10319,242.514,6.27136,41.2013,145.129,0.270178,6.41882,12.047,0.519786,104.544
-436.747,0.983679,0.417886,3,7,0,239.379,241.215,254.874,235.769,232.322,251.005,230.618,247.906,279.95,225.554,261.542,232.315,247.155,265.245,244.662,244.488,228.483,240.219,256.076,241.584,248.065,228.846,231.018,246.899,236.333,249.682,253.941,241.509,220.551,241.621,5.8179,6.64778,6.27623,5.55104,6.53505,5.8993,6.00679,6.39475,6.8452,5.93917,6.25001,6.44025,6.29643,6.37905,5.256,5.8952,6.10665,5.71959,6.37936,6.156,6.62079,5.80774,5.91798,5.66532,7.20263,6.48075,5.53324,6.14059,6.07964,6.19313,244.163,6.20776,41.6207,162.071,0.20585,6.45141,12.7307,0.453707,107.592
-441.678,0.885895,0.417886,3,7,0,241.21,248.045,249.951,232.239,231.273,250.973,228.896,247.692,286.169,219.245,258.811,233.067,240.978,269.786,250.296,246.148,227.29,241.816,252.034,242.855,247.681,222.013,232.323,248.335,236.588,256.144,253.401,249.761,217.198,240.033,5.84807,6.92648,6.15048,5.56078,6.40001,6.28042,6.58079,6.24978,7.07111,5.54579,6.74999,6.07594,5.66674,6.73067,4.8409,5.76476,6.03365,6.03577,5.99364,5.91565,6.32995,5.65368,5.64596,5.58889,6.87385,6.37242,6.11664,5.35131,5.81517,6.30521,242.627,5.98736,40.156,152.224,0.218063,6.33687,12.3379,0.466972,110.905
-447.222,0.926273,0.417886,3,7,0,241.866,249.77,246.709,233.338,232.973,249.678,228.362,247.864,282.464,223.103,261.729,229.992,239.764,269.31,247.923,245.912,224.034,242.669,252.752,243.214,248.296,223.039,229.98,248.424,232.224,257.09,258.985,248.507,217.349,237.889,5.90503,6.69164,6.10038,5.43027,6.57449,5.98979,6.33004,6.48533,6.87585,5.46021,6.71968,5.88668,5.75339,7.17964,5.13283,5.48983,6.14242,5.83728,6.35787,6.06592,6.35358,5.58294,5.60008,5.44928,6.76476,5.94019,6.0789,5.34355,5.63942,6.33909,241.471,6.05654,39.9492,156.563,0.176337,6.32054,12.5125,0.419925,108.227
-434.011,0.958441,0.417886,3,7,0,240.857,249.871,253.405,233.794,229.143,248.156,228.974,247.717,284.018,224.179,260.481,227.562,242.774,267.94,240.828,244.429,226.466,241.498,257.111,239.989,246.147,226.298,223.708,243.136,233.134,253.316,256.978,245.082,219.287,242.205,6.05737,6.95522,6.35712,4.92337,6.52986,6.18426,5.83083,6.54595,6.97637,5.87591,6.40832,6.26178,6.23997,6.42228,5.09678,5.64111,5.75441,5.95187,6.2891,6.27725,6.52686,5.92375,5.7792,5.38115,6.61308,6.34926,5.65257,5.33835,5.50943,6.15415,238.352,5.88869,35.4787,213.248,0.218451,5.9564,14.603,0.467388,108.8
-437.838,0.790362,0.417886,3,7,0,239.83,245.814,249.098,230.235,227.855,245.549,227.046,248.401,285.708,224.112,258.177,227.542,244.416,265.814,241.493,246.735,234.109,241.648,253.062,240.483,247.162,223.591,222.542,243.8,234.913,251.491,254.001,248.004,221.774,241.014,6.10489,6.90827,6.36119,5.1759,6.67774,6.03104,5.44415,6.62497,7.28192,5.87507,6.27705,6.11,6.16037,6.44785,5.2368,5.67749,5.88513,5.77371,6.47595,6.07929,6.33098,6.12844,5.75421,5.30488,6.76057,6.56298,6.03581,5.41534,5.33421,6.00638,237.823,5.98702,34.8417,262.82,0.193858,5.90268,16.2117,0.440293,106.109
-433.123,0.854569,0.417886,3,7,0,242.151,246.466,255.334,229.811,231.885,253.868,230.09,248.418,286.095,220.611,257.66,225.743,246.752,268.707,247.291,248.019,231.619,237.863,251.882,240.076,248.326,222.888,226.474,245.037,235.319,250.701,255.285,244.861,215.856,238.397,6.23041,7.21167,6.66988,5.39378,6.40695,5.81288,6.17605,6.26919,6.63095,6.13876,6.7466,6.01548,5.93132,6.90174,5.27557,5.62295,6.70176,5.82924,6.19115,6.02037,6.52892,6.02384,5.55441,5.89495,6.85957,7.10417,6.01016,5.61858,5.71149,5.78217,237.638,6.2922,35.6825,238.273,0.241572,5.97348,15.4361,0.491499,99.21
-435.87,0.84383,0.417886,3,7,0,240.077,247.833,250.159,230.625,226.944,252.992,221.237,247.075,285.218,216.997,258.612,224.086,244.506,265.284,241.293,245.104,228.885,240.298,256.186,240.481,245.399,226.336,231.97,245.352,230.27,253.354,254.129,245.869,220.982,240.91,6.00657,6.8237,6.13459,4.80911,6.42537,6.0446,5.74178,6.62591,7.21879,5.96647,6.74423,6.43967,6.60812,6.73435,5.18459,6.17274,6.15382,6.10497,6.57087,5.91407,6.37575,5.81824,5.70444,5.76407,7.03683,6.40528,5.63854,5.46918,5.45026,6.13642,237.624,6.24043,32.5447,215.976,0.388288,5.7048,14.6961,0.623127,100.334
-437.785,0.928042,0.417886,3,7,0,242.026,247.541,256.187,233.971,231.595,246.17,231.358,254.924,281.619,218.059,255.921,229.078,238.868,268.013,240.118,246.886,232.701,240.268,252.179,242.331,246.82,223.712,226.714,250.132,235.484,255.339,257.047,242.026,218.368,245.498,5.99482,6.39631,6.41402,5.54807,6.32004,6.56664,6.08736,6.55416,7.39048,5.87729,6.76975,5.76771,5.99643,6.57316,5.59546,5.68564,6.23748,6.14108,6.48376,5.9083,6.53261,5.54821,6.00187,5.82136,7.13563,6.54868,5.72611,5.71429,5.5353,6.02901,235.289,6.15239,35.8512,457.411,0.195637,5.98759,21.3872,0.442308,99.9361
-437.265,0.888622,0.417886,3,7,0,236.939,248.149,248.825,230.669,229.016,252.708,227.355,241.671,284.615,220.057,258.735,224.802,245.783,265.038,245.31,244.782,232.629,239.63,255.663,241.907,250.976,225.741,230.819,239.847,234.866,254.793,250.315,243.089,218.114,237.62,6.317,7.62169,6.70618,4.88263,7.02262,5.89117,6.05647,6.20902,6.58913,5.6587,6.89334,6.33855,6.27726,6.62468,5.39401,6.13103,6.39038,5.57129,6.3244,6.08128,6.44268,6.08543,5.49942,5.98666,6.77287,6.41963,5.90758,6.07853,5.79243,6.37808,244.181,6.21026,35.4822,127.863,0.28644,5.95669,11.3077,0.535201,107.555
-437.566,0.78737,0.417886,3,7,0,242.674,246.177,249.492,235.302,230.17,248.785,229.467,251.636,280.013,217.176,257.952,227.089,240.307,268.993,239.763,246.656,232.069,239.025,250.399,242.294,248.241,222.447,226.697,243.996,239.052,254.432,257.01,245.257,217.26,240.255,6.14138,6.83517,6.27006,5.54958,6.3243,6.06631,6.17974,6.64199,7.25841,5.94307,6.80166,5.83061,6.12825,6.77454,5.71893,5.43572,6.15072,6.31993,6.48082,6.30862,6.96338,6.4129,5.48515,5.87718,6.70763,6.72214,6.08809,5.69308,5.45839,5.68771,243.7,6.18652,42.3331,366.765,0.254281,6.50639,19.1511,0.504262,107.596
-430.27,0.954088,0.417886,3,7,0,244.707,245.276,252.339,233.405,233.039,250.3,227.473,248.167,284.597,221.445,255.628,227.434,245.113,267.952,239.787,251.242,230.848,237.603,250.649,241.018,253.765,226.491,227.921,242.989,232.155,251.858,251.94,243.558,217.57,245.116,6.09647,7.10798,6.46847,5.54779,6.67913,6.20695,5.76374,6.322,7.2561,5.81286,6.73509,6.16815,5.51782,6.72853,5.4158,5.94882,6.14137,5.90651,6.87423,5.8761,6.12804,6.21834,5.66498,5.88796,6.66624,6.68836,6.13166,5.8259,5.73584,6.06772,238.914,6.21744,32.7177,179.08,0.217759,5.71994,13.3821,0.466647,102.13
-434.663,0.626051,0.417886,3,7,0,245.362,246.349,254.417,232.705,233.493,250.824,226.57,246.202,284.674,218.776,255.138,229.102,245.135,268.996,238.836,248.876,230.602,237.153,251.009,238.985,250.854,227.503,228.667,244.584,231.858,251.385,254.972,243.314,220.858,245.932,6.16599,7.12744,6.55484,5.79829,6.68694,6.14342,5.56022,6.23913,7.16882,5.86672,6.61237,6.2343,5.47441,6.96461,5.42697,5.90934,6.09082,5.86138,6.81917,5.93317,6.13424,6.12906,5.67474,5.95122,6.69868,6.74164,6.32679,5.91046,5.76063,6.14403,238.647,6.21665,35.1274,192.966,0.209064,5.92684,13.8912,0.457235,101.881
-432.171,1,0.417886,3,7,0,244.433,249.195,253.019,233.519,233.255,249.5,228.505,246.367,281.573,221.368,256.16,227.578,244.933,270.578,243.866,247.438,231.604,237.639,250.351,237.165,248.951,223.028,226.327,244.488,233.22,250.694,256.51,241.421,219.214,244.305,6.14615,7.05053,6.24931,5.61642,6.8342,6.03407,5.57617,6.24071,6.9239,5.96691,6.53548,6.06851,5.84926,6.91412,5.49501,5.90547,5.86099,5.91918,6.5184,6.10136,6.19072,6.09695,5.64815,5.86907,6.6388,6.60234,6.49584,6.17944,5.90343,6.00794,242.202,6.27125,34.5105,112.78,0.238024,5.87457,10.6198,0.487877,104.235
-430.24,0.623896,0.417886,3,7,0,236.912,247.305,253.011,231.142,229.586,250.408,228.782,250.209,286.135,216.629,260.261,227.926,241.047,266.42,243.065,242.918,233.901,242.132,257.341,246.254,248.448,226.588,227.99,246.028,235.251,257.988,253.399,244.641,216.723,238.66,5.87589,7.24235,6.70601,4.88278,6.4433,6.21798,6.20925,6.97128,7.32759,5.73294,7.01998,6.301,6.2952,6.8685,5.05825,5.83072,6.67533,5.65525,6.30136,5.92484,6.64625,5.85681,5.58166,5.62679,7.26067,6.61493,5.3669,5.6172,5.70186,6.34709,244.283,6.09961,30.2451,357.79,0.318724,5.49956,18.9153,0.564556,110.092
-441.426,0.651548,0.417886,3,7,0,237.054,240.113,253.039,230.032,230.057,250.704,229.235,250.803,283.825,222.557,259.616,225.845,241.216,270.763,243.896,241.545,233.691,244.165,259.147,246.296,251.735,225.014,234.711,243.129,234.718,249.921,255.532,240.184,220.054,241.442,6.00453,7.21242,6.10878,5.27994,6.66091,6.26429,5.92574,6.84361,7.44567,5.91121,6.56274,6.44274,6.22942,6.76814,5.26633,6.09217,6.17735,6.05127,6.51499,6.28616,6.35266,6.18283,5.57617,5.48213,6.55654,6.50243,6.04371,6.23902,5.54501,6.37421,238.785,6.1351,32.4802,190.923,0.298711,5.69914,13.8175,0.546544,103.813
-440.658,0.874631,0.417886,3,7,0,243.828,248.809,249.312,230.462,230.014,255.504,231.672,249.903,280.628,216.471,260.371,227.913,241.671,269.712,245.211,242.227,230.734,244.962,253.974,245.623,248.843,228.735,229.737,247.677,235.74,252.436,253.774,238.494,215.82,239.745,6.15299,7.52075,6.53294,5.26155,5.9853,5.90027,6.05022,6.71073,7.23462,5.50825,7.03102,6.24832,6.37734,6.72928,5.65793,5.80267,6.34496,5.71863,6.61764,5.9645,6.73494,5.88925,5.91609,5.6891,6.83308,6.89169,6.52629,5.93957,6.1796,6.21284,239.131,6.36047,40.6729,233.768,0.376247,6.37753,15.2895,0.613389,99.2011
-436.638,0.989284,0.417886,3,7,0,235.549,246.191,255.729,233.568,232.769,244.131,227.222,245.279,286.187,220.888,258.857,226.104,242.077,268.187,241.175,248.464,233.291,236.915,254.131,236.804,248.479,221.289,228.122,243.102,234.188,255.865,255.896,245.912,220.1,243.331,5.99927,6.8886,6.48045,5.40247,7.28395,6.32391,6.01239,6.45133,6.98017,6.16531,6.93926,5.80702,6.12745,6.87065,5.1204,5.8695,6.19511,5.66717,6.36055,5.92635,6.36083,5.68298,5.60075,6.23176,7.20282,6.26083,5.4363,5.52712,5.24463,5.90302,244.852,6.18136,27.304,207.278,0.291778,5.22532,14.3971,0.540165,108.862
-441.087,0.944819,0.417886,3,7,0,243.904,249.705,249.465,232.481,229.598,255.099,231.38,247.446,282.396,218.287,254.457,229.582,242.278,267.077,243.11,242.442,228.879,244.275,254.008,244.269,247.33,229.902,226.759,248.344,232.29,252.439,252.004,237.897,216.726,237.673,6.06562,7.19076,6.37186,5.26717,6.17365,6.05751,6.05681,6.69071,7.27888,5.58263,6.79269,6.51293,6.15737,6.17539,5.6887,6.02356,6.28827,6.28562,6.43384,6.1607,6.57658,5.90685,6.07611,5.74874,6.79222,6.98145,6.48307,6.29573,6.00844,6.37413,239.284,6.27892,42.8563,197.219,0.297296,6.54647,14.0435,0.545248,101.148
-442.31,0.977502,0.417886,3,7,0,245.312,249.102,249.791,232.901,229.994,256.648,232.047,247.181,282.542,218.604,255.432,230.144,240.007,267.47,243.096,243.733,228.427,245.985,254.434,243.781,245.37,227.178,225.921,248.615,233.21,252.634,252.811,239.253,217.251,239.513,5.89115,7.28192,6.22247,5.26147,6.22299,5.88378,6.02145,6.76537,7.33044,5.57918,6.71249,6.5585,6.18634,6.2391,5.61947,5.9583,6.28044,6.19888,6.48313,6.0234,6.47501,6.04359,6.08713,5.91373,6.74067,6.99369,6.30379,6.35405,5.99712,6.28583,237.538,6.22909,43.4827,196.084,0.260674,6.59414,14.003,0.510563,100.498
-442.659,0.799126,0.417886,3,7,0,234.003,249.65,253.617,232.757,232.781,247.023,226.241,248.332,282.55,217.445,261.425,227.512,242.932,267.562,238.851,240.606,233.442,238.797,253.701,236.466,253.277,223.208,233.41,241.333,237.842,256.431,256.325,244.517,220.123,242.908,6.55861,6.96203,6.64529,5.39622,6.4947,6.30499,5.73719,6.65677,6.89001,6.24103,6.87659,5.75991,6.04447,6.80815,5.16277,5.82109,6.36795,5.37355,6.8282,6.02265,6.26089,5.73663,5.36627,5.7342,7.1144,6.20793,5.71509,5.61582,5.07474,6.42112,247.883,6.11171,39.6869,216.831,0.321816,6.29975,14.7252,0.567288,113.425
-440.964,0.94753,0.417886,3,7,0,244.344,248.382,255.157,231.996,231.233,250.393,231.536,245.235,283.989,217.751,256.52,231.232,239.654,267.329,248.256,247.934,230.144,243.374,257.366,244.327,245.561,225.586,227.827,249.189,236.946,251.086,251.645,244.595,213.657,239.525,5.36147,7.24817,6.27849,4.90946,6.63846,6.07728,6.16124,6.41181,7.23034,5.47329,6.59575,6.2357,6.26671,6.65165,5.52124,6.0752,5.85043,6.14567,5.99186,5.9359,6.34231,5.93357,6.02531,6.12853,6.81316,6.68726,6.3834,5.59164,6.04023,6.04574,238.921,6.12572,35.8973,218.867,0.299445,5.99144,14.7941,0.547216,104.155
-432.118,0.924784,0.417886,3,7,0,239.795,245.489,248.476,228.052,228.522,250.845,224.222,246.677,281.05,219.919,260.814,227.998,242.967,269.1,239.36,244.426,233.042,240.392,255.983,239.623,249.758,223.786,228.338,244.008,236.2,255.262,250.838,240.031,222.75,242.53,5.83677,7.25036,6.68125,5.02671,6.51749,5.92867,5.92085,6.64667,7.04778,6.10207,7.12355,5.94483,5.96654,6.66677,5.50037,6.1655,6.15417,5.8036,6.37618,6.04802,6.61475,5.64282,5.82931,6.04686,7.02006,6.35651,5.45872,5.46526,6.23453,6.18391,245.645,6.07666,33.01,165.808,0.284991,5.74543,12.8767,0.533845,111.959
-430.307,1,0.417886,3,7,0,239.684,250.233,256.507,237.176,234.123,248.615,233.168,249.382,285.41,218.906,256.091,228.251,241.809,267.634,246.276,246.3,231.754,240.915,251.742,243.695,247.521,226.418,228.225,246.376,232.69,253.455,258.221,245.474,212.939,240.085,6.27474,6.90601,6.36196,5.56982,6.60648,6.42527,6.03025,6.11955,7.09872,5.61215,6.52161,6.27837,6.32053,6.74982,5.29489,5.70142,6.33556,5.84577,6.43613,6.04658,6.2301,5.97954,5.6755,5.66612,6.83176,6.74377,6.31406,6.14481,5.10467,6.08299,238.41,6.18707,31.7874,302.43,0.174981,5.63803,17.3905,0.418308,102.295
-443.511,0.575273,0.417886,3,7,0,244.069,248.175,256.436,236.753,232.732,252.546,232.05,251.308,285.055,215.62,260.5,225.841,246.346,269.535,245.731,249.648,234.067,243.986,257.68,240.957,251.139,222.544,229.952,242.132,236.53,251.891,259.907,247.126,215.082,239.016,6.12919,6.57496,6.44594,5.60466,6.48165,6.24824,6.24423,6.12772,7.35538,5.8316,6.30923,6.11126,6.31484,6.64845,5.45927,5.92878,6.6016,5.81421,6.42282,5.93159,6.46913,5.88906,5.84988,5.66907,6.88428,6.81169,5.91871,5.74209,5.16597,6.30766,237.455,6.22732,28.8396,356.877,0.265268,5.37025,18.8912,0.515041,100.454
-439.554,0.985669,0.417886,3,7,0,238.753,249.151,252.528,232.778,234.26,246.275,222.802,247.035,282.64,214.633,259.804,229.157,243.232,268.163,242.245,242.862,234.685,238.442,250.091,238.61,244.3,225.996,229.859,246.499,231.272,258.906,251.899,239.789,219.365,241.362,5.83799,7.38507,6.45901,5.00222,6.45812,6.13605,5.97102,6.87564,6.8947,5.73725,7.02606,5.80105,6.07865,6.32208,5.12114,6.04786,6.1603,6.0315,6.21174,6.28662,6.17484,6.2283,5.79033,5.61598,7.24344,6.16688,5.65703,6.04715,5.62978,5.84559,237.079,5.91928,34.461,216.945,0.258679,5.87035,14.729,0.508605,106.855
-443.177,0.863054,0.417886,3,7,0,242.57,246.366,252.63,233.013,230.114,249.538,229.889,242.773,283.006,219.833,254.493,228.965,241.303,268.49,240.944,244.304,234.634,239.976,256.878,245.998,249.338,223.533,225.092,246.025,236.02,250.803,255.206,244.329,216.388,241.528,6.04251,7.04954,6.60695,5.17934,6.65321,6.12256,5.22149,6.49469,7.34706,5.52939,6.78168,6.01964,6.1175,7.25832,5.51583,6.06439,5.82654,5.1015,6.43822,5.9532,6.63455,5.18393,5.57552,6.16946,6.51127,7.02219,5.8783,5.92926,5.63083,6.11655,244.032,6.01876,35.8477,175.239,0.796425,5.9873,13.2378,0.892426,111.619
-440.084,0.914599,0.417886,3,7,0,242.349,242.677,252.988,229.731,233.541,245.045,225.609,252.68,282.8,219.828,256.983,228.886,242.06,272.754,243.289,242.929,233.045,241.163,252.377,239.456,250.914,230.666,225.6,239.976,238.892,256.695,252.141,240.096,221.484,240.835,6.28058,6.6035,6.38476,5.27992,6.33358,6.22712,6.30385,6.27665,7.06074,5.93896,6.96852,6.094,5.94174,7.08907,5.51872,6.1954,6.21045,6.2272,6.28775,5.99082,6.20673,5.25538,5.54406,5.61364,6.58213,6.51922,5.62325,5.61494,5.83907,6.02079,244.214,6.12454,38.1036,296.723,0.244457,6.17281,17.2257,0.494426,109.474
-436.687,0.63656,0.417886,3,7,0,242.083,242.611,252.777,229.258,234.641,246.331,226.619,252.65,283.644,221.371,257.939,226.656,243.475,272.333,242.598,243.656,232.814,238.963,255.07,240.162,248.994,226.501,225.854,240.871,237.33,257.741,251.448,240.179,220.466,241.05,6.1484,6.94266,6.34571,5.39537,6.39428,6.33322,6.27386,6.32542,7.05808,5.85724,6.94267,6.13927,5.95246,7.01897,5.47551,5.9872,6.12959,6.44941,6.16175,6.25542,6.1076,5.27651,5.44407,5.65319,6.67419,6.14239,5.64737,5.61017,5.92537,6.25111,244.475,6.17418,36.6247,256.578,0.301184,6.05184,16.018,0.548803,108.643
-437.254,0.922732,0.417886,3,7,0,238.682,245.533,249.718,231.867,236.604,245.265,231.75,247.799,282.786,217.524,257.083,231.849,245.312,267.856,237.904,244.769,232.797,241.192,251.307,240.145,246.865,224.373,227.64,244.763,239.441,255.533,256.112,237.637,219.069,237.086,5.83894,6.82433,6.26343,5.65769,6.33253,6.4779,5.80884,6.79451,6.89828,5.86908,6.94261,6.54503,5.78738,6.611,5.15578,6.33257,6.39099,5.85661,6.36973,5.828,6.57494,5.6721,5.42875,5.75923,6.83013,6.58872,6.21421,5.54862,6.13914,5.96219,240.513,6.21527,39.652,176.98,0.248522,6.29699,13.3034,0.49852,103.777
-436.049,0.831989,0.417886,3,7,0,241.453,249.534,254.714,233.93,228.33,253.54,225.933,250.04,282.226,222.032,258.927,224.878,241.678,268.011,247.851,245.146,233.412,239.255,255.767,242.421,250.22,226.876,231.393,244.201,230.514,251.127,252.481,248.283,218.08,245.428,6.29342,7.28652,6.69745,5.03055,6.70912,5.8916,6.14641,5.92771,7.23517,5.82213,6.68975,5.68807,6.55723,6.87836,5.48343,5.61915,6.33858,5.77182,6.42471,6.20601,6.18619,5.97397,6.02579,6.09526,6.92027,6.50611,5.65554,5.97085,5.24279,6.30431,243.82,6.06401,34.3754,189.884,0.556812,5.86306,13.7798,0.746198,110.412
-439.545,0.930586,0.417886,3,7,0,238.797,246.665,247.629,233.252,233.206,246.644,230.676,249.104,281.496,218.901,259.197,231.642,242.023,269.578,239.594,246.062,232.674,242.787,251.809,241.69,246.768,222.305,224.468,243.817,233.975,255.289,255.853,238.873,218.2,238.854,6.05234,6.97693,6.57872,5.12383,6.6099,6.49822,5.73725,6.42931,6.92193,5.68283,6.88491,6.64015,5.63509,6.52072,5.14175,5.9373,6.15323,5.6835,6.75436,5.8027,6.80112,5.53536,5.28898,5.41997,7.26641,6.55719,6.03522,5.10052,5.615,5.84249,245.372,6.018,29.2895,231.017,0.284926,5.41198,15.1993,0.533784,112.977
-441.212,0.994242,0.417886,3,7,0,241.719,247.492,257.735,230.929,230.864,253.031,227.112,246.59,284.701,219.242,259.702,226,244.454,266.676,245.307,244.144,230.763,238.586,255.448,242.603,251.085,228.632,233.491,247.117,234.405,251.96,252.567,248.572,217.613,241.86,5.93667,7.20322,6.40645,5.50225,6.56865,5.87153,6.19438,6.41449,7.23328,5.94933,6.57648,5.64389,6.64887,6.92965,5.59055,6.0756,6.50379,5.79707,5.89274,6.20946,5.9528,5.822,6.10454,6.23895,6.61304,6.51876,5.67491,6.70605,5.70383,6.36541,240.392,6.279,37.5836,171.604,0.249227,6.13055,13.0998,0.499226,102.254
-445.233,0.890702,0.417886,3,7,0,243.36,245.513,246.698,236.067,231.769,255.051,227.882,247.746,279.458,214.782,258.388,226.39,243.591,266.945,242.714,249.774,233.884,246.274,252.476,246.137,245.112,226.329,227.232,238.561,232.506,257.711,254.788,243.311,216.103,242.936,6.39515,6.24873,6.59312,5.13136,6.57643,6.32273,5.81664,6.39162,7.2135,5.92162,6.7614,6.07034,6.16497,6.48963,5.30662,5.82853,6.58898,5.79976,6.21129,5.87082,6.05685,5.95891,5.79866,5.80022,7.00575,6.20701,6.07018,6.46476,5.74226,5.88452,241.86,5.96769,45.4937,253.826,0.211282,6.7449,15.9319,0.459654,110.571
-440.22,0.917504,0.417886,3,7,0,240.517,247.019,249.62,228.239,232.585,249.715,231.719,246.875,278.567,217.415,255.53,227.067,246.476,267.851,246.545,246.52,232.835,245.863,256.643,247.074,247.976,228.89,224.232,245.657,234.415,255.538,253.859,239.148,213.812,242.766,6.35901,6.52536,6.31817,5.57909,6.32481,6.33671,5.94514,6.42249,6.9217,5.72046,6.70715,6.20922,6.28547,6.66593,5.16987,6.02369,5.82771,6.12748,5.98697,5.96089,6.18708,5.79531,5.72814,6.13011,6.95815,6.54188,5.62884,6.6333,5.72978,6.44193,240.665,6.13183,46.6503,206.843,0.15262,6.8301,14.382,0.390666,105.765
-436.234,0.998008,0.417886,3,7,0,238.948,250.922,254.479,235.803,231.242,247.199,225.252,249.058,285.713,219.551,258.459,228.52,237.724,270.284,239.497,244.039,230.181,234.215,250.364,238.371,250.06,222.81,231.568,243.596,237.63,252.104,256.479,246.092,221.528,240.464,5.79969,7.32544,6.49514,5.15034,6.80281,6.06573,6.17738,6.42862,7.11639,5.95322,6.68364,5.97163,6.15594,6.56975,5.653,5.93101,6.56246,5.69687,6.86024,5.81849,6.47782,5.70116,5.74928,5.73827,7.03131,6.59567,6.11725,5.14107,6.03788,5.7818,243.538,6.22847,30.9463,202.87,0.231323,5.56294,14.2432,0.48096,106.512
