# stan_version_major = 2
# stan_version_minor = 5
# stan_version_patch = 0
# model = rats_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = rats_2.data.R
# init = 2 (Default)
# random
#   seed = 1160071740
# output
#   file = rats_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,beta.29,beta.30,mu_alpha,mu_beta,sigmasq_y,sigmasq_alpha,sigmasq_beta,sigma_y,sigma_alpha,sigma_beta,alpha0
-441.796,0.992987,0.400844,3,7,0,236.4,248.97,251.868,231.997,227.774,254.161,227.518,252.07,283.512,216.359,263.489,229.729,237.89,262.587,241.412,244.621,236.021,237.643,259.332,241.777,245.191,226.201,232.913,244.365,233.007,253.378,255.809,240.413,216.6,236.847,6.04944,6.89061,5.87475,5.29699,6.82478,6.5243,5.6017,6.68122,7.24231,5.95601,7.13456,6.2766,6.31417,6.49189,5.3931,5.46136,6.10204,5.82211,6.48238,6.02658,6.45073,6.18632,5.67131,5.89678,7.13303,6.75453,5.69179,5.92818,5.81753,6.43541,240.862,6.31217,36.1086,306.974,0.360256,6.00905,17.5207,0.600214,101.994
-439.18,0.994451,0.400844,3,7,0,237.062,247.305,255.095,233.013,235.836,251.439,233.377,249.234,286.26,217.962,259.128,229.845,239.102,270.323,244.033,241.625,237.392,240.935,253.936,239.164,247.447,223.732,231.325,245.491,231.529,250.819,254.324,242.595,213.539,244.725,5.85262,7.01356,5.99673,5.55614,6.83106,6.24201,5.86385,6.51816,7.01997,6.06265,7.17672,6.14724,6.31808,6.84483,5.80886,6.19956,6.29722,5.71005,6.68432,6.43159,6.51978,5.85656,5.67555,6.18247,7.41114,6.37677,5.52178,6.12269,5.57197,6.63247,243.385,6.246,33.1728,299.898,0.170901,5.75959,17.3176,0.413402,105.973
-435.403,0.945743,0.400844,3,7,0,242.526,250.186,254.189,230.498,228.372,252.551,233.572,246.385,289.188,215.378,262.145,229.454,239.092,268.189,242.413,246.461,232.263,243.235,251.637,245.466,249.02,221.753,231.791,243.784,236.302,254.827,257.986,243.186,218.556,243.812,5.97994,7.14188,6.66283,5.29734,6.39909,6.17748,6.18206,6.45261,7.18964,5.95322,6.96469,5.86989,6.51838,6.34549,5.27773,5.56991,6.11989,5.75651,6.38241,6.2965,6.15541,5.52252,5.31194,5.78883,7.37395,6.63022,5.92858,5.99215,5.43016,6.32045,242.006,6.0421,38.7406,170.47,0.349998,6.2242,13.0564,0.591606,109.08
-442.146,0.825909,0.400844,3,7,0,240.042,253.701,250.17,231.191,233.798,248.275,231.032,247.327,286.137,218.928,257.388,232.342,239.016,262.161,246.445,243.715,233.792,244.37,255.408,242.623,249.129,219.901,232.044,241.206,235.209,255.253,257.066,242.821,215.836,241.417,6.31935,7.34312,6.59226,4.92512,6.46603,6.31189,6.26077,6.53396,6.89551,5.74062,6.7361,5.54516,5.98406,6.35286,5.30593,5.85271,6.5494,5.93476,6.56815,6.10402,6.63706,5.55853,5.8502,5.63397,6.44814,5.77493,5.78784,5.79966,5.94206,6.2352,242.718,6.10377,37.6644,236.972,0.28239,6.13713,15.3939,0.531404,108.435
-446.429,0.876146,0.400844,3,7,0,238.33,242.277,254.237,232.279,233.493,245.125,228.602,249.919,283.254,220.242,256.365,225.982,242.824,271.038,242.979,247.912,230.7,237.327,259.593,242.383,242.745,228.977,227.547,247.453,235.728,252.074,256.875,241.321,214.979,241.551,6.18456,6.88648,6.70327,5.15339,6.17002,6.33979,6.03109,6.38027,7.38496,5.28773,7.16404,6.94129,5.97532,6.66054,5.13248,6.35954,6.08684,5.85766,6.15606,6.29498,6.08713,5.36637,5.57354,6.14014,6.84742,6.74551,5.65387,6.05725,5.82854,6.62499,240.401,6.27851,44.7241,179.683,0.372151,6.68761,13.4046,0.610042,102.274
-442.848,0.805681,0.400844,3,7,0,245.327,249.605,248.239,235.623,230.318,249.218,228.933,249.219,279.223,222.399,255.386,229.265,241.191,265.316,245.064,244.155,236.334,241.728,249.305,244.794,252.496,222.928,220.868,242.724,230.404,256.342,252.977,240.186,220.763,242.562,6.39769,7.27587,6.37672,5.38156,6.41636,6.35866,6.22317,6.13423,6.99571,5.84639,6.39363,6.02686,5.81417,6.66093,5.8077,6.06962,6.35714,6.03387,6.66586,5.62558,6.85775,6.2837,5.67374,5.96728,6.65908,6.65102,5.91078,5.86827,5.56251,6.58039,243.067,6.16678,51.0049,187.739,0.245366,7.14177,13.7018,0.495344,107.398
-440.891,0.974213,0.400844,3,7,0,240.879,241.045,250.201,232.219,236.121,252.76,231.275,248.344,285.804,215.757,263.827,230.004,240.681,266.553,241.118,248.962,234.343,239.483,255.004,244.016,246.112,228.473,225.38,248.049,234.658,254.981,254.69,246.414,217.385,244.486,5.48242,6.74832,6.26161,5.40507,6.93584,6.06118,5.79229,6.54463,6.50595,6.20112,7.28388,5.94174,6.09118,6.56246,5.32636,6.20215,6.20246,5.57643,6.19063,6.15335,6.35053,5.56755,6.05394,5.80513,6.88628,6.3293,6.32644,5.86995,5.62776,6.10126,242.49,6.17267,35.5411,194.91,0.155196,5.96164,13.961,0.39395,106.691
-445.342,0.822856,0.400844,3,7,0,236.896,246.987,251.613,236.851,228.088,250.735,233.077,248.284,285.47,220.127,257.541,230.145,240.705,266.571,245.343,244.224,235.21,239.122,258.545,247.969,252.534,231.079,227.274,245.756,234.256,256.336,254.691,242.619,219.437,237.69,6.43919,6.76265,6.49189,4.99016,6.60523,6.07432,6.0849,6.38763,7.40029,5.72284,6.16445,6.61826,5.82154,6.29338,5.81746,5.77039,6.16046,6.14884,6.55921,5.54021,6.34578,5.81998,6.07004,5.83299,6.87872,6.41646,6.21399,6.42467,5.49644,5.93244,245.019,6.23217,41.6687,216.002,0.292324,6.45513,14.697,0.54067,107.911
-449.679,0.845425,0.400844,3,7,0,236.22,250.376,253.119,228.634,229.919,250.512,228.701,251.172,280.864,214.596,262.735,231.548,252.026,266.843,244.713,240.14,230.665,242.166,253.19,244.052,255.665,227.573,231.126,246.808,238.356,253.899,252.904,242.565,220.246,239.044,6.26394,7.25044,6.86878,5.62635,6.51628,6.59873,6.04344,6.07801,6.94898,5.62274,6.89576,6.07097,6.3154,7.09899,5.60666,5.71347,6.36858,6.07588,6.05477,5.98317,5.91267,5.82153,5.79139,5.76321,6.41507,6.57893,5.96633,5.5264,5.5395,6.11772,242.747,6.02091,53.2597,139.2,0.196987,7.29792,11.7983,0.443832,110.287
-442.484,0.96525,0.400844,4,15,0,240.464,246.386,247.812,227.323,233.595,248.186,226.412,245.343,285.047,219.505,262.481,223.628,243.566,269.151,243.458,248.483,233.953,237.242,256.653,241.509,250.23,223.587,225.088,247.51,235.683,250.989,257.014,238.766,219.395,237.386,5.99508,6.79092,6.68439,5.34464,6.72601,6.2061,5.81672,6.18498,7.02476,6.03384,6.88242,6.33832,5.78714,7.0454,5.29024,6.29335,6.84867,5.66233,6.46588,6.03966,5.94817,5.72076,5.86194,5.52719,7.26628,6.41614,5.92962,5.88665,5.58356,5.45449,239.944,6.31843,33.6667,336.593,0.282374,5.8023,18.3465,0.531388,100.939
-431.974,0.990899,0.400844,3,7,0,239.68,247.089,248.132,231.417,232.7,248.778,229.471,246.261,285.6,217.737,260.567,222.966,243.804,267.66,239.779,247.738,232.713,235.718,254.289,244.641,248.717,224.637,229.288,249.005,229.79,255.111,255.026,239.709,219.305,236.354,6.14162,7.25776,6.67201,5.18695,6.80129,6.50028,5.78845,6.58201,7.48723,5.8824,7.06751,5.77865,5.84338,6.97109,5.37985,5.86649,6.23089,5.8139,6.52499,5.67486,6.56329,5.73329,5.62935,5.97421,7.02579,6.49132,5.5213,5.91937,5.47667,5.94734,236.35,6.23518,31.738,243.802,0.273059,5.63365,15.6142,0.52255,99.176
-431.58,0.802948,0.400844,3,7,0,240.388,246.507,248.523,230.685,232.255,248.699,230.107,246.024,286.154,213.896,260.798,223.997,243.65,265.833,240.481,246.468,233.546,236.461,254.985,244.973,248.417,224.577,229.411,250.264,231.405,253.686,256.89,240.182,218.208,238.835,6.19152,7.12152,6.76852,5.2544,6.82432,6.52745,5.90823,6.6147,7.39247,5.66023,7.11833,5.91682,5.94645,7.04359,5.49552,5.94081,6.26976,5.62701,6.51387,5.80038,6.45781,5.79037,5.6772,5.8187,7.08607,6.46315,5.54561,6.06371,5.4355,5.76499,236.761,6.25444,31.8138,208.47,0.317553,5.64037,14.4385,0.563518,99.1636
-435.521,0.762962,0.400844,3,7,0,239.481,246.325,249.176,228.91,233.718,249.371,228.688,246.746,288.432,215.229,262.81,225.352,243.681,266.652,240.476,246.047,233.06,237.053,254.489,244.026,246.733,223.116,229.744,249.684,230.478,252.414,258.785,240.101,219.055,238.486,6.29854,7.05597,6.67778,5.42828,6.77828,6.51437,5.96148,6.36855,7.11128,5.77031,7.06086,5.85899,5.91779,7.0721,5.44007,5.84722,6.20049,5.51826,6.496,5.78818,6.51237,5.79758,5.57206,5.8021,7.10679,6.37457,5.53969,6.17385,5.54161,5.91445,236.223,6.33129,35.1541,200.803,0.259167,5.92909,14.1705,0.509085,96.9351
-435.944,0.976384,0.400844,3,7,0,237.218,247.387,252.383,234.752,231.605,249.268,223.798,249.605,282.468,217.668,260.673,229.396,239.755,264.66,241.602,242.265,232.534,240.689,255.536,239.646,244.695,225.19,230.999,244.108,236.862,254.907,252.276,243.26,218.216,242.257,5.48832,7.16614,6.41783,5.77332,6.49195,6.02499,5.97462,6.20108,6.83187,5.84565,6.85929,6.33729,6.11795,6.03221,5.61231,5.92317,6.67546,5.87478,6.71274,6.09095,6.20253,5.2948,5.65886,6.25277,6.98012,6.74759,5.83989,6.00959,6.16705,6.20869,246.581,6.12961,34.9008,245.071,0.207895,5.90769,15.6548,0.455955,111.73
-437.867,0.783829,0.400844,3,7,0,240.153,247.591,252.689,234.355,231.677,251.413,224.393,250.193,281.895,216.941,261.418,228.782,239.76,263.831,243.999,241.82,232.817,241.346,253.133,238.585,243.931,225.059,229.739,245.568,239.283,253.751,254.195,242.859,217.485,242.919,5.39267,7.06854,6.33413,5.67024,6.46527,6.11829,6.01417,6.23674,6.92869,5.94003,6.95234,6.51806,6.173,6.09381,5.593,6.06804,6.5893,5.7069,6.71493,5.89311,6.35465,5.39694,5.79589,6.25299,6.78786,6.91909,5.76072,5.91684,6.11747,6.20493,246.74,6.10954,35.2679,268.404,0.223477,5.93868,16.383,0.472733,112.33
-430.996,0.955982,0.400844,3,7,0,238.933,247.44,253.161,236.738,233.535,253.756,229.682,253.103,283.257,219.629,261.271,230.838,241.283,267.868,238.013,243.38,235.343,237.791,254.989,238.707,247.847,222.486,224.778,239.803,238.051,253.742,253.247,246.085,218.645,243.317,5.96669,7.04605,6.5719,5.37435,6.20017,6.03947,6.01122,6.26091,6.96555,5.77287,6.86531,6.09395,5.84963,6.2899,5.44836,5.97222,6.32599,6.13745,6.40193,5.87984,6.4684,5.86285,6.18436,5.84545,6.91893,6.58269,5.83838,6.00747,5.97326,6.34723,246.609,6.16286,30.8004,300.887,0.179192,5.54981,17.3461,0.423311,111.026
-428.459,0.82629,0.400844,3,7,0,239.167,247.59,253.078,233.885,232.372,253.285,230.387,252.363,285.421,218.193,255.509,227.857,240.07,269.301,241.339,244.604,231.871,242.492,252.098,241.23,246.72,226.808,228.057,242.519,236.253,257.754,252.662,242.827,220.016,243.186,6.26051,6.70015,6.32288,5.33146,6.22215,6.06482,5.8372,6.27655,7.31305,6.16777,6.88077,5.94139,5.84625,6.21141,5.26412,6.10188,6.68,6.12365,6.15724,6.02062,6.35819,5.85421,6.27091,6.00485,6.89669,6.55833,5.78058,5.93078,5.81638,6.30228,246.082,6.14031,34.3512,281.637,0.150906,5.86099,16.782,0.388466,110.995
-440.542,0.765732,0.400844,3,7,0,242.97,252.445,253.764,234.826,233.294,250.651,231.816,250.471,285.534,221.348,255.425,227.97,239.073,267.965,242.994,242.214,237.894,244.37,250.955,243.781,244.633,224.862,224.08,237.453,237.545,252.899,252.195,243.083,220.336,242.719,6.08026,6.62216,6.76401,5.20657,6.49849,5.79695,6.15796,6.69989,6.75801,5.95025,7.13742,6.17609,5.93889,6.157,5.28291,5.97148,6.46905,5.63867,6.37608,6.2838,6.25225,5.81982,5.79432,5.86282,7.03692,6.49657,5.5925,5.60323,5.72,6.3518,247.001,6.24726,39.6387,143.167,0.229399,6.29593,11.9652,0.478956,109.562
-439.272,1,0.400844,3,7,0,235.88,243.482,254.671,229.348,231.14,251.331,231.789,251.61,274.715,220.982,255.787,223.988,242.946,269.535,243.804,246.964,230.34,241.179,251.613,242.64,252.912,224.499,232.19,249.929,229.494,256.073,253.797,248.286,218.957,240.637,6.09363,7.04972,6.32361,5.53167,6.67915,5.97914,6.1056,6.04996,7.02024,5.5004,6.58079,6.37628,6.36743,6.76132,5.47512,5.89483,5.85249,5.84569,6.28338,6.45097,6.36686,5.53277,6.08111,5.82518,6.42661,6.55978,5.89933,5.87791,5.65077,6.11681,239.779,6.06842,43.3473,208.766,0.202771,6.58386,14.4487,0.450301,106.273
-429.476,0.948308,0.400844,3,7,0,243.35,247.861,250.03,234.119,231.517,249.058,228.537,244.321,291.872,216.977,259.027,231.16,243.413,265.631,240.035,242.864,232.361,240.867,255.234,239.628,243.795,225.593,225.454,241.131,237.265,252.277,252.828,241.643,218.839,242.064,6.04684,6.95744,6.5402,5.32212,6.36428,6.21645,5.79186,6.54726,6.74873,6.21549,6.75947,5.82427,5.98833,6.55418,5.40593,6.06396,6.50579,5.70584,6.56782,5.64357,6.39783,6.10387,5.79827,5.92819,7.17866,6.48629,5.9676,5.82925,5.72774,6.17236,244.087,6.21081,33.5054,181.137,0.159011,5.78839,13.4587,0.398762,107.449
-430.946,0.814567,0.400844,3,7,0,241.54,248.592,251.734,233.974,232.197,246.882,228.123,244.237,290.343,216.156,255.839,231.605,242.208,266.131,241.082,242.939,231.638,240.718,257.808,239.425,244.25,225.336,225.127,241.388,238.938,252.769,252.336,242.573,218.434,242.597,6.04771,6.9215,6.62108,5.19269,6.35747,6.17188,5.62059,6.72058,6.80816,6.27368,6.89802,6.02076,5.95208,6.60377,5.44088,6.00587,6.38237,5.75803,6.5328,5.73674,6.52621,6.11642,5.57383,5.9411,7.06704,6.57596,6.0447,5.8659,5.59092,6.16919,244.852,6.20025,34.318,153.714,0.166191,5.85815,12.3981,0.407666,108.446
-433.493,0.929649,0.400844,3,7,0,238.449,249.157,250.446,232.181,232.547,249.286,231.069,252.461,277.044,223.203,259.837,226.189,242.544,267.289,246.843,247.83,232.241,240.639,248.33,242.515,251.195,226.034,233.306,248.481,230.157,253.864,255.11,242.135,219.027,241.674,6.1395,7.06729,6.26898,5.75951,6.85605,6.26891,6.31468,6.33271,7.09444,5.48303,6.6572,6.35033,6.54323,6.76469,5.54832,6.08248,6.18151,5.95128,6.37513,6.46316,6.08985,5.70329,6.08143,5.92512,6.6733,6.47136,5.82574,6.09737,6.00318,6.13851,241.125,6.28456,37.417,203.153,0.237441,6.11694,14.2532,0.487279,102.865
-430.606,0.97047,0.400844,3,7,0,241.236,249.435,253.539,234.135,230.096,250.849,227.74,245.861,290.158,217.24,257.126,229.506,243.178,268.014,239.653,244.965,230.126,240.62,261.937,240.962,246.776,224.7,226.013,241.561,238.329,253.136,256.843,241.76,219.343,243.23,6.12123,6.98587,6.69762,5.04064,6.26698,6.16366,5.70105,6.34914,6.92846,6.25224,6.79769,6.08927,6.04266,6.41351,5.44124,5.7896,6.34478,5.80023,6.33115,5.74895,6.47276,6.06938,5.50507,5.84368,7.05829,6.59317,6.10313,5.39795,5.58548,6.19309,246.041,6.07144,33.6238,185.455,0.23948,5.7986,13.6182,0.489367,112.469
-431.003,0.990462,0.400844,3,7,0,238.021,249.483,252.933,233.849,233.232,245.561,227.456,250.946,279.231,220.244,256.661,228.149,243.581,269.883,244.45,244.599,233.633,242.337,247.181,245.764,250.396,227.667,226.886,249.191,233.278,251.725,251.88,242.55,215.487,242.831,6.03378,7.43605,6.56386,5.52722,6.83999,6.30279,5.99744,6.37497,7.1021,5.64744,6.85444,5.98297,6.28054,7.07257,5.31587,5.79919,6.11448,5.62796,5.95739,6.29693,6.36131,5.64946,5.77369,5.72599,6.93383,6.62819,5.3234,5.71873,5.34969,6.39341,242.132,6.19851,30.7676,230.688,0.382632,5.54685,15.1884,0.618572,105.764
-438.371,0.77351,0.400844,3,7,0,241.862,249.131,251.561,232.42,228.96,247.312,228.994,244.868,282.044,216.397,257.493,223.054,241.404,266.135,242.994,243.921,231.437,241.87,254.757,241.848,248.361,226.741,228.693,246.945,225.205,254.463,252.373,241.558,215.224,239.406,6.13995,7.06373,6.73705,5.19102,7.26195,5.80338,5.98619,6.37195,7.08754,6.30886,6.94308,5.7592,6.03552,6.50595,5.33086,5.83884,5.9349,6.00889,6.43363,6.0853,6.32341,5.37568,6.02632,6.26039,7.11345,6.44227,5.86256,5.67517,5.65313,6.1315,240.869,5.96293,32.082,194.053,0.238081,5.6641,13.9303,0.487935,109.684
-437.927,1,0.400844,3,7,0,238.292,246.477,253.29,232.619,233.898,252.226,228.292,250.997,283.824,221.127,258.614,233.388,243.375,270.473,242.427,246.679,232.286,238.525,252.791,241.284,248.951,223.594,227.981,242.923,242.99,253.904,256.286,244.464,221.197,243.279,5.94741,7.23145,6.31529,5.34178,5.94574,6.51776,5.93131,6.53367,7.18265,5.31309,6.79018,6.4406,6.21697,7.01504,5.34149,5.92183,6.63725,5.7047,6.48528,5.99752,6.54807,6.27761,5.34581,5.43533,6.88657,6.73483,5.88403,5.96384,5.61135,6.13414,244.548,6.48492,35.9771,222.788,0.3425,5.99809,14.9261,0.585235,101.879
-438.888,0.979734,0.400844,3,7,0,237.426,249.116,254.671,234.429,230.256,250.64,229.133,251.908,280.139,218,259.06,230.496,240.046,271.106,238.301,244.087,235.045,238.905,250.734,242.65,248.698,227.105,230.066,246.837,238.201,256.8,259.31,242.847,219.681,241.188,5.79361,7.00292,6.59313,5.69636,6.78315,6.19397,6.17965,6.21346,7.12768,5.76691,7.04604,5.95088,6.37222,7.04151,5.56228,5.74128,6.22641,5.70298,7.01287,6.55631,6.39279,6.13501,5.4507,5.23544,7.25807,6.33846,5.89279,6.28152,5.68746,6.34827,245.878,6.37962,34.9616,232.191,0.382987,5.91283,15.2378,0.618859,105.527
-445.316,0.876934,0.400844,3,7,0,235.989,244.97,255.297,237.434,226.847,250.23,226.396,251.569,282.624,220.419,258.87,227.899,244.873,270.277,239.631,246.07,234.509,239.1,249.892,245.232,252.142,230.911,234.181,245.795,235.203,258.562,254.51,243.286,217.922,238.943,6.21165,7.63778,6.32916,5.30843,7.12993,5.86654,6.44238,6.19984,7.56425,6.3357,6.53662,6.56862,6.16854,6.91785,5.51648,6.24694,6.2965,5.89762,6.75627,6.21517,6.42341,6.01569,5.86868,5.67634,6.97872,6.73085,5.96711,5.94516,5.99142,6.15144,244.19,6.44225,38.5744,277.644,0.382994,6.21083,16.6626,0.618865,102.461
-447.281,0.942882,0.400844,3,7,0,244.054,248.111,251.062,232.024,234.889,248.065,231.762,245.037,283.253,218.547,255.721,230.745,241.258,267.021,242.574,243.205,231.262,243.357,258.601,237.741,246.058,221.695,221.021,243.642,231.549,250.628,255.344,241.38,217.453,239.092,5.9422,6.65614,6.84873,5.27957,6.32321,6.44216,5.4653,6.78829,6.91581,5.50191,7.13753,5.87169,6.23878,6.89003,5.41828,5.59134,6.3261,5.80395,6.35042,6.17741,6.44754,5.94839,5.7212,6.5359,7.29484,6.39098,5.86305,5.79906,5.28894,6.52841,241.489,6.46837,32.1133,139.676,0.550405,5.66686,11.8185,0.741893,99.1847
-446.255,0.835138,0.400844,3,7,0,246.816,248.883,249.79,231.135,236.564,245.993,232.829,243.188,284.155,216.288,256.71,230.137,241.705,266.264,242.163,241.553,231.191,241.29,258.008,239.658,247.301,220.641,222.467,243.717,232.451,253.001,254.174,242.565,217.362,240.443,5.75528,6.8506,6.77986,5.27449,6.38341,6.3741,5.58283,6.64327,6.93163,5.52332,7.14457,5.91659,6.29158,7.1119,5.4875,5.66422,6.30528,5.85752,6.40879,6.30609,6.35494,5.81753,5.7509,6.46976,7.2147,6.48991,6.02827,5.8314,5.30016,6.45834,242.31,6.45479,34.8885,152.512,0.679884,5.90665,12.3496,0.824551,100.305
-444.597,1,0.400844,3,7,0,246.919,249.58,250.206,230.229,237.058,246.595,232.549,244.146,286.516,214.898,257.407,230.032,243.118,266.564,243.778,242.418,230.682,239.763,256.65,239.811,246.851,221.887,223.59,243.005,232.957,253.61,253.505,242.39,217.022,240.837,5.75845,7.05349,6.89869,5.13976,6.35957,6.36648,5.78535,6.65026,6.85474,5.50075,6.97258,5.91578,6.36129,7.00991,5.50444,5.67411,6.13705,5.87496,6.38138,6.14826,6.34214,5.79742,5.43447,6.64029,7.30185,6.53674,5.75711,5.81609,5.17336,6.3222,242.502,6.42323,35.1551,155.057,0.573418,5.92917,12.4522,0.757244,101.191
-437.899,0.931795,0.400844,3,7,0,240.497,249.815,256.909,230.656,228.216,249.13,225.376,251.016,282.987,221.117,256.292,229.329,241.728,266.533,243.475,247.757,232.366,238.346,256.804,241.295,248.772,220.958,228.971,241.328,235.83,254.038,259.349,243.753,216.956,240.719,5.80536,7.61995,6.67549,5.44364,6.70342,5.92412,5.98607,6.43408,7.15096,5.36036,6.88366,6.40306,6.35885,6.98832,5.73015,5.52738,6.33402,5.6626,6.41375,5.53602,6.47134,5.44773,6.17496,5.27685,6.77099,6.25696,5.94619,5.60139,5.33142,6.14381,243.267,6.15583,30.9663,193.717,0.325412,5.56474,13.9182,0.570449,107.839
-443.262,0.921642,0.400844,3,7,0,239.959,250.556,257.513,226.094,230.203,248.966,224.756,247.076,282.908,220.875,252.74,225.922,240.12,270.703,243.235,246.98,232.087,236.359,256.664,238.192,246.208,221.666,227.489,242.558,235.732,253.955,256.029,242.378,219.053,240.761,5.73385,7.52862,6.44085,5.45641,6.53446,6.02018,6.0416,6.57254,7.2331,5.39682,6.7708,6.44186,6.57993,6.58922,6.00086,5.86643,6.21825,5.77184,6.42956,5.26185,6.67329,5.59046,6.14245,5.76426,6.9018,6.24216,6.11493,5.82216,5.33348,6.02152,244.215,6.18243,34.6734,220.436,0.3343,5.88841,14.8471,0.578186,108.202
-441.202,0.997542,0.400844,3,7,0,245.482,252.331,254.958,230.01,226.212,249.34,224.582,250.056,290.271,219.945,259.074,228.171,244.242,265.15,240.695,247.343,229.723,237.172,252.438,242.143,247.528,223.414,228.033,249.791,238.978,254.673,255.806,239.532,219.334,240.934,5.74047,7.14832,6.41416,5.62155,6.40757,6.28008,5.7337,6.16707,7.51433,6.0263,7.23775,6.34562,6.36603,6.54626,5.62535,5.82332,6.20171,5.9578,6.69721,5.53819,6.27903,5.57698,5.58176,5.64768,6.8706,6.53736,6.13611,5.55981,5.26867,6.22108,243.925,6.16234,37.6746,199.326,0.419708,6.13796,14.1183,0.647849,108.354
-440.454,0.921466,0.400844,3,7,0,235.296,243.539,251.436,236.54,234.632,249.904,233.504,248.314,280.063,219.413,256.545,229.721,240.873,270.296,243.537,243.334,234.41,243.726,254.913,239.342,247.15,224.842,229.137,241.758,233.479,255.566,252.687,246.19,219.155,243.35,6.29073,6.93438,6.77193,4.93919,6.85504,6.59178,6.58408,6.57807,6.93981,5.55463,6.66737,5.9635,5.92289,6.70762,5.13481,6.10207,6.2931,5.92664,6.27764,6.8258,6.50586,5.60014,5.68221,6.13289,7.03579,6.65655,5.68334,5.74091,6.19412,5.85898,240.229,6.29065,38.1222,229.279,0.233748,6.17432,15.1419,0.483475,101.834
-433.871,0.994523,0.400844,3,7,0,242.498,249.777,253.067,230.029,229.178,251.946,226.919,244.71,285.026,220.39,255.765,227.406,240.069,268.851,241.172,244.376,231.405,238.75,256.444,244.326,247.031,222.975,226.16,245.84,233.426,256.409,249.344,243.223,217.549,241.784,5.86313,7.48437,6.32829,5.28901,6.12958,6.20298,5.69222,6.18829,6.7085,6.08881,6.73494,6.08755,6.58621,6.13481,5.56961,5.82233,5.9045,5.77905,6.40429,5.95542,6.38105,6.26677,5.98179,5.70536,6.90726,6.01279,5.83871,5.91964,5.62163,6.20298,244.571,6.06487,40.2959,162.448,0.253774,6.34791,12.7455,0.50376,111.144
-436.381,0.911878,0.400844,3,7,0,240.919,247.949,250.524,232.505,230.281,254.032,226.554,245.142,287.644,221.982,254.617,226.593,243.956,267.053,242.375,247.968,230.263,238.412,259.19,244.384,250.899,222.287,227.216,244.107,233.333,253.23,247.965,245.828,215.732,242.052,6.04666,7.39135,6.26049,5.41081,6.38773,6.31731,5.89858,6.30373,6.94717,6.05392,7.04198,6.22808,6.74676,6.37022,5.41536,5.98528,6.23749,5.90566,6.26872,5.98256,6.77056,6.00492,5.55671,5.55259,7.0148,6.0882,5.54735,5.82485,5.23558,6.05136,243.298,6.1153,37.7904,181.322,0.204146,6.14739,13.4656,0.451825,108.762
-444.948,0.770943,0.400844,4,15,0,238.075,248.134,251.654,233.162,234.633,245.786,232.044,251.74,277.254,218.099,261.477,230.052,242.178,269.583,244.1,241.74,234.605,242.894,248.686,237.951,244.463,231.69,230.18,245.781,237.23,255.465,262.131,239.04,221.742,242.243,6.17499,6.71088,6.72304,5.14,6.5599,5.68436,5.99354,6.45196,7.16508,5.64004,6.40567,6.0061,5.70903,6.79419,5.31086,5.75861,5.99107,5.50553,6.3819,5.97572,5.86275,5.77361,5.7852,6.14127,6.76877,6.82528,6.11772,5.62167,6.11031,6.07363,243.34,6.02583,44.5088,163.022,0.268449,6.67149,12.768,0.518121,110.772
-446.731,0.94673,0.400844,4,15,0,238.274,248.473,250.368,234.675,235.559,245.548,234.354,253.925,275.735,222.726,254.459,223.473,241.894,271.652,246.009,245.181,232.16,239.914,249.298,237.548,250.28,227.528,227.918,246.025,237.943,251.976,255.712,238.644,223.569,240.937,6.46286,6.87092,6.61351,5.3283,6.86938,6.68465,6.12031,6.18393,6.74296,6.38368,6.22045,6.3694,6.09518,6.66631,5.34418,5.62977,6.09276,5.61088,6.12327,6.4407,6.22426,5.77777,5.68501,5.73867,6.81805,6.43364,5.84479,5.66781,5.69781,5.95057,243.968,6.07478,45.0785,115.144,0.221488,6.71405,10.7305,0.470625,110.323
