# stan_version_major = 2
# stan_version_minor = 5
# stan_version_patch = 0
# model = rats_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = rats_4.data.R
# init = 2 (Default)
# random
#   seed = 1160071740
# output
#   file = rats_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,beta.29,beta.30,mu_alpha,mu_beta,sigmasq_y,sigmasq_alpha,sigmasq_beta,sigma_y,sigma_alpha,sigma_beta,alpha0
-442.599,0.918088,0.453951,3,7,0,241.191,248.63,257.406,235.419,234.605,252.996,225.138,248.292,283.992,216.136,260.803,232.327,244.099,270.319,242.884,243.958,236.82,237.844,249.51,241.559,246.774,223.124,233.444,246.016,235.683,250.459,253.471,241.407,221.37,244.833,6.25825,6.6518,6.39339,5.01938,6.7684,6.6098,5.88332,6.30353,7.02309,5.74458,6.74633,6.08936,6.01407,7.27578,5.77315,5.78447,6.73417,5.87593,6.7511,5.68498,6.32533,6.22197,5.63142,5.649,6.9917,6.72749,5.56962,6.06563,5.75263,5.8323,243.504,6.18024,29.7907,181.104,0.222215,5.45809,13.4575,0.471396,107.539
-441.343,0.826939,0.453951,3,7,0,241.476,249.086,250.949,230.109,237.348,245.115,227.944,243.758,281.564,217.564,257.966,226.352,241.139,268.48,241.13,244.218,225.214,240.884,252.232,243.561,250.034,225.06,228.591,244.91,236.108,254.32,257.025,241.436,218.496,240.795,5.83546,7.41173,6.46838,5.33907,6.04431,6.19888,5.71572,6.55489,7.51382,5.85869,7.06339,6.23007,5.96285,5.92693,5.18888,5.87127,5.69781,5.56967,6.71124,6.13264,6.30783,5.98256,5.81252,5.99856,6.53405,6.65899,5.76247,5.64357,5.78101,6.562,240.355,6.24597,42.9913,233.706,0.383246,6.55678,15.2874,0.619069,102.944
-443.8,0.907162,0.453951,3,7,0,235.31,245.481,250.114,226.97,234.603,247.657,226.619,244.519,286.195,217.831,255.563,227.279,238.168,271.556,244.618,247.6,228.695,244.825,251.064,247.277,247.113,227.33,230.15,241.838,238.413,257.772,252.753,246.542,218.173,243.849,5.67072,6.94808,6.46858,5.09158,6.08525,6.41312,5.96222,6.25532,7.64619,5.8386,7.2493,5.63462,6.10603,6.59716,5.15529,5.83724,6.15616,5.74687,6.53891,5.93289,6.24625,5.89398,5.60567,5.9854,6.707,6.88195,5.95983,5.68558,5.71457,6.41366,239.469,6.17871,42.1126,170.439,0.241728,6.48942,13.0552,0.491658,103.537
-444.172,0.947073,0.453951,3,7,0,244.02,242.437,249.609,227.696,234.29,250.879,228.653,248.741,280.756,218.349,255.131,225.413,241.759,272.058,245.335,240.987,230.976,238.749,253.845,247.177,248.156,227.466,231.876,247.241,231.742,259.094,252.62,246.461,215.2,239.866,6.27898,7.62931,6.9412,5.70204,6.5908,5.95299,5.88976,6.73099,6.90054,6.20786,6.92791,5.99828,6.09784,6.99534,5.16402,5.67588,6.74386,5.46476,6.22495,6.09843,6.05399,5.92759,5.60736,5.81055,6.79846,6.38012,6.37609,5.70965,5.77275,6.04174,239.836,6.17842,34.0132,243.94,0.283635,5.83208,15.6186,0.532574,103.911
-444.243,0.985233,0.453951,3,7,0,242.748,243.053,250.475,226.904,234.278,249.498,226.853,247.868,282.601,218.903,255.659,226.748,241.419,271.413,242.487,240.858,234.072,239.154,253.581,247.747,249.579,226.376,231.279,246.645,231.584,260.025,251.268,246.769,214.709,239.693,6.32231,7.50562,7.05176,5.67267,6.61889,5.98812,5.73482,6.85823,6.88766,6.23941,6.9598,6.10179,5.9496,7.0497,5.05481,5.88794,6.78188,5.72413,6.24594,6.08159,6.05716,5.96426,5.63752,5.73091,6.86468,6.49487,6.30626,5.8427,5.75154,5.91141,239.68,6.13276,39.8953,195.196,0.239143,6.31627,13.9713,0.489023,104.759
-436.282,0.970728,0.453951,3,7,0,242.448,245.934,258.209,234.875,233.041,248.301,228.073,252.088,279.88,218.144,255.317,230.528,241.634,268.555,240.463,242.805,233.838,245.941,255.414,240.935,250.579,225.186,232.393,247.587,231.834,253.075,252.835,241.479,216.071,238.806,6.5382,6.49322,6.343,5.28206,6.68719,6.2176,5.57805,6.62442,7.0726,6.14855,6.80213,6.02407,6.23261,6.61767,5.04715,6.01902,5.79632,5.74839,6.40216,5.76464,6.62319,6.03801,5.96502,5.82954,6.71907,6.68757,6.2405,5.82138,5.6113,6.31149,246.336,6.27733,32.9824,225.609,0.261118,5.74303,15.0203,0.510997,108.235
-432.004,0.997237,0.453951,3,7,0,237.187,246.548,252.683,230.479,229.16,251.935,224.541,248.791,282.124,219.709,257.963,230.716,242.571,269.955,244.478,245.134,232.821,243.481,254.137,243.686,243.645,224.62,228.861,244.107,232.296,250.241,252.925,240.448,218.641,240.179,6.53012,6.78381,6.64868,5.02792,6.7665,6.61006,5.55316,6.06787,6.96157,5.51265,6.56004,6.19146,6.27324,7.01845,4.8311,5.86931,6.35987,5.87798,6.56349,6.24242,6.4902,5.95015,5.67079,5.89271,6.90136,6.64045,6.13327,5.99478,5.68815,5.87413,243.884,6.17262,38.4776,140.041,0.296861,6.20303,11.8339,0.544849,108.086
-438.082,0.639567,0.453951,3,7,0,241.946,247.148,248.606,230.754,233.512,249.244,234.711,247.779,283.577,223.506,258.267,229.887,240.604,269.966,238.827,244.685,233.004,236.014,252.231,241.248,252,226.885,227.186,242.776,231.016,255.395,254.213,243.783,218.14,243.419,5.96965,7.19863,6.19017,5.43384,6.30773,5.86736,6.15966,6.83469,7.09686,5.70365,7.08262,5.89658,6.39924,6.48926,6.00987,5.97165,6.10428,5.63141,6.40265,5.85937,6.36276,5.84793,5.65196,5.67982,7.1675,6.10391,5.90275,5.5846,5.3515,6.43572,235.698,6.13951,36.2869,343.975,0.32493,6.02386,18.5466,0.570026,100.629
-437.159,0.82758,0.453951,3,7,0,237.715,248.926,255.911,235.722,230.858,250.155,223.057,249.341,285.041,215.352,257.61,227.273,242.969,266.485,248.973,245.553,229.649,244.986,254.802,240.988,245.804,221.617,231.006,247.729,234.632,253.067,255.464,241.946,215.588,239.271,6.19126,6.94355,6.95389,5.28417,6.80347,6.42695,5.797,5.99326,7.13709,5.92501,6.6242,6.3874,6.00573,6.97012,4.79581,5.74038,6.32804,5.88565,6.37216,6.15851,6.50075,6.19563,5.81107,5.79576,6.81207,6.84838,5.72883,6.10799,5.91279,5.94782,244.353,6.22041,31.3318,179.589,0.517042,5.59749,13.4011,0.719056,107.504
-446.969,0.804298,0.453951,3,7,0,245.05,245.117,249.486,229.777,233.159,248.76,235.9,246.426,283.114,223.662,257.966,224.892,242.191,271.114,237.923,246.537,233.511,234.666,252.963,240.29,252.54,230.197,230.649,242.358,235.379,252.867,255.17,246.327,220.456,240.652,5.95572,7.45864,6.46821,5.08067,6.21426,5.88809,6.29194,6.75792,6.87827,5.971,7.06172,5.77768,6.4683,6.74507,5.86815,6.04782,6.77915,6.28475,6.24573,6.0912,6.38422,5.39033,5.76435,5.62841,6.97244,6.62111,6.01583,5.73853,5.27022,6.15742,241.976,6.34414,42.5451,202.341,0.20009,6.52266,14.2247,0.447314,102.405
-440.688,0.862625,0.453951,3,7,0,245.174,246.308,252.867,226.811,230.234,245.931,230.346,247.799,286.61,221.219,258.082,225.785,243.264,266.775,239.222,245.571,234.908,238.268,251.44,238.711,249.336,227.215,231.208,242.146,238.488,256.372,253.276,242.94,215.836,239.503,6.06356,7.28555,6.25683,5.16629,6.03871,5.89935,6.31249,6.40458,7.03623,5.93905,6.54132,6.02159,6.42363,6.84895,5.75539,5.73754,6.10431,6.14158,6.27019,5.88827,6.05639,5.52389,5.83615,5.80713,6.86,6.60064,6.0586,6.28411,5.28148,6.15015,245.654,6.28619,48.6122,335.809,0.23475,6.97225,18.3251,0.48451,107.358
-440.197,0.887155,0.453951,3,7,0,236.247,245.328,249.272,236.677,234.143,248.261,228.077,245.685,283.68,220.374,258.606,233.859,242.722,267.926,242.77,247.327,228.804,239.273,253.164,246.045,250.382,225.243,226.9,246.42,230.679,260.173,255.725,248.471,219.198,240.272,6.2914,6.84148,6.38517,5.81294,6.45176,6.87826,5.88325,6.28654,7.04812,6.07732,6.79226,6.03934,6.14761,6.93225,5.43395,6.03465,6.66553,5.82081,6.46037,6.48975,6.62439,5.99794,5.94606,5.99468,7.02693,5.89495,5.89016,5.79165,6.13025,6.41899,243.733,6.19582,38.1068,204.174,0.196451,6.17307,14.2889,0.443228,107.425
-437.558,0.701949,0.453951,3,7,0,238.075,245.829,252.73,237.386,233.145,248.559,228.025,246.377,283.023,221.05,257.783,231.802,242.47,266.966,242.254,245.395,230.437,238.121,254.723,245.606,250.25,228.218,226.012,244.891,231.682,261.109,255.689,251.002,220.275,240.974,6.04282,6.99035,6.43307,5.92205,6.4094,6.78259,6.01811,6.41393,7.22507,5.942,6.83962,5.87344,6.18389,6.86315,5.19159,6.00563,6.58849,5.8994,6.38279,6.33314,6.34601,6.15727,6.03544,5.8369,7.06538,5.97231,5.87744,5.7041,6.00279,6.23583,244.484,6.1971,41.376,208.869,0.183013,6.43242,14.4523,0.4278,108.148
-443.587,0.838172,0.453951,3,7,0,238.029,250.58,252.65,225.983,228.984,246.494,230.778,255.292,279.733,218.984,262.352,228.715,240.219,268.507,245.175,243.185,235.686,239.699,247.374,236.739,250.024,219.419,230.013,238.717,237.35,250.344,252.8,239.224,218.611,241.005,6.23021,6.8,6.47199,4.80854,6.65193,5.94703,5.78419,6.36909,7.17887,5.52232,6.66474,6.15517,6.18481,6.49796,5.71373,5.91806,6.13847,6.19757,6.20174,6.0953,6.47457,5.74372,5.4646,5.74012,6.78599,6.27169,5.69975,5.80461,5.47596,6.16336,240.249,6.13885,32.202,180.341,0.265025,5.67468,13.4291,0.514806,105.195
-433.583,1,0.453951,3,7,0,237.619,248.638,251.999,227.432,231.282,246.539,225.116,251.804,279.827,224.126,253.557,229.713,242.125,270.548,243.022,242.954,229.578,237.101,253.1,239.141,247.991,222.884,230.151,241.647,234.235,253.302,251.588,241.576,220.976,240.771,6.23998,6.99679,6.22494,5.23369,6.73703,6.21538,5.78529,6.31529,7.15309,5.66658,6.83619,5.73583,6.03222,6.80041,5.211,5.91469,6.39764,5.73817,6.51033,5.90569,6.42492,5.37449,5.83634,5.9107,6.59379,6.87925,5.90382,5.80991,5.58367,5.76954,239.485,6.07446,43.8866,261.063,0.367312,6.6247,16.1574,0.606062,105.846
-428.7,0.821805,0.453951,3,7,0,241.549,247.686,253.165,236.956,231.525,252.757,231.728,245.418,287.634,214.173,262.746,226.372,242.515,266.741,243.43,249.598,234.226,243.158,254.584,243.213,249.518,227.305,227.267,248.244,234.772,255.409,256.962,244.218,213.819,241.613,5.72488,7.2234,6.74869,5.29349,6.59088,6.14508,6.08703,6.55218,7.12032,5.70167,6.86689,6.47128,6.15546,6.5508,5.45062,5.85781,6.15683,5.86909,6.34156,6.17195,6.37128,6.2551,5.59532,5.80178,7.31059,6.30656,5.82647,5.75689,5.53053,6.41297,245.273,6.2415,34.6328,175.172,0.331121,5.88496,13.2353,0.575431,107.96
-426.233,0.998368,0.453951,3,7,0,238.282,249.392,250.616,229.709,230.644,246.211,226.827,251.513,280.263,223.315,256.551,226.199,241.503,269.232,243.66,240.365,230.847,239.127,253.453,241.86,247.721,222.727,228.577,241.259,235.904,252.171,252.662,241.594,221.046,241.037,6.43075,7.29067,6.40272,5.17348,6.63768,6.02705,5.75767,6.33366,7.16201,5.74071,6.77185,5.96701,6.00595,6.9082,5.21768,6.04555,6.37114,5.93417,6.74578,5.93009,6.41719,5.58009,5.70167,5.69391,6.71365,6.89063,5.73427,5.81648,5.47527,5.7053,241.691,6.09583,26.6245,235.113,0.331554,5.15989,15.3334,0.575807,107.583
-434.148,0.650674,0.453951,3,7,0,238.066,247.601,250.39,233.177,234.54,244.511,230.935,246.251,283.107,219.321,258.053,231.444,245.431,271.615,242.733,241.765,236.798,239.084,250.446,244.389,247.418,226.629,229.984,247.7,238.268,255.382,251.545,246.084,215.766,243.08,6.22001,7.17295,6.29556,4.86472,6.49769,6.12876,6.02225,6.05259,7.35546,5.68947,6.99903,6.12965,6.18935,6.54427,5.36071,5.69641,6.32719,5.95044,6.57885,5.85334,5.77541,5.75531,5.80802,6.01614,7.31689,6.88653,5.89492,5.57262,5.40426,6.36982,244.008,6.10873,30.2808,239.738,0.386767,5.5028,15.4835,0.621906,109.616
-438.213,0.780908,0.453951,3,7,0,241.291,248.777,257.882,231.857,229.972,254.965,224.462,252.55,285.119,218.683,260.154,222.149,240.972,266.364,239.746,247.419,228.611,243.616,257.31,239.951,249.047,226.086,224.478,242.371,231.358,251.281,255.91,240.396,219.887,239.794,6.03271,7.27448,6.6023,5.57205,6.47749,6.4308,5.84505,6.49509,6.8698,5.59931,6.64249,6.11837,5.67661,7.05929,5.35512,6.13064,6.14977,5.57522,6.20229,6.17873,7.05137,6.07724,5.82457,5.77223,6.89467,6.47151,5.71083,5.86072,5.61516,5.9937,243.703,6.02004,37.0234,205.751,0.296328,6.08468,14.344,0.54436,111.262
-442.335,0.917851,0.453951,3,7,0,243.25,244.266,256.279,234.509,233.269,254.799,234.03,246.923,282.713,222.35,259.33,224.761,243.134,269.697,241.119,242.735,234.01,242.597,257.16,243.308,250.813,226.856,224.018,244.089,235.328,252.395,253.908,246.157,213.54,235.463,6.45736,7.07884,6.66723,4.97356,6.32359,6.28636,5.85821,6.45496,6.89466,5.86236,6.93926,6.04145,5.83305,6.90809,4.94149,5.93112,6.3082,5.70723,6.10061,6.41493,6.67821,5.78255,5.78518,6.14485,6.76582,6.64008,6.32892,5.95238,5.41529,6.01706,243.875,5.94217,36.9495,361.142,0.407918,6.07861,19.0037,0.638685,113.147
-443.794,0.921512,0.453951,3,7,0,235.886,251.094,248.805,230.836,229.798,243.512,223.631,248.919,282.379,215.966,257.241,231.789,242.063,267.519,244.169,247.443,230.162,238.643,249.666,239.712,245.854,223.717,233.182,246.575,233.347,254.098,251.503,239.703,222.376,247.319,5.64798,7.00573,6.31435,5.42901,6.82287,6.0314,6.07222,6.45093,6.97957,5.76396,6.72493,6.18137,6.4802,6.59688,5.74036,5.84947,6.12139,5.91419,6.72726,5.76423,6.09069,5.87601,5.67049,5.58876,7.14597,6.48317,5.37451,5.67803,5.88001,6.22203,243.164,6.48504,41.5204,176.969,0.292819,6.44363,13.303,0.541128,100.494
-439.25,0.827974,0.453951,3,7,0,237.68,249.828,250.505,230.664,228.969,243.951,224.519,250.414,281.651,215.377,255.122,231.044,241.55,269.4,244.275,247.61,229.944,238.902,250.121,240.72,246.592,222.638,231.886,242.909,232.351,254.739,250.088,239.298,220.097,246.627,5.8222,6.83256,6.27277,5.38552,6.77655,5.91656,6.33431,6.48539,6.87487,5.89137,6.85964,6.3167,6.30274,6.60853,5.75162,5.81113,6.08365,6.01361,6.58681,5.81565,5.99944,5.95233,5.57985,5.93976,6.98743,6.44821,5.59252,5.7039,5.65752,6.2895,242.752,6.461,39.9284,139.968,0.241043,6.31889,11.8308,0.490961,100.61
-438.872,0.973204,0.453951,3,7,0,242.424,245.707,254.589,237.786,236.381,251.599,232.691,245.688,285.064,218.412,256.578,225.842,242.765,267.648,243.481,247.455,237.199,241.584,257.249,239.278,247.607,226.833,227.796,242.142,230.345,254.186,257.487,242.262,216.611,237.941,6.05819,7.41121,7.0138,5.10762,6.69289,6.20666,5.68512,6.09021,7.29716,5.8767,6.9198,6.00757,6.22338,6.92568,5.33122,6.22966,6.35049,5.99425,6.42884,6.49417,6.46363,6.09672,5.89042,5.80519,7.28975,6.56399,6.03029,5.94294,5.93583,6.31547,237.97,6.07498,27.1518,269.097,0.274768,5.21073,16.4042,0.524184,104.32
-453.472,0.557474,0.453951,3,7,0,238.025,250.214,249.67,225.53,225.056,247.924,222.922,251.405,282.147,220.265,260.408,227.577,241.798,268.549,242.619,240.186,225.614,238.263,249.162,246.034,249.364,223.978,230.093,248.797,238.458,253.644,250.548,243.73,217.303,244.807,6.28977,6.75376,5.98491,5.49882,6.33092,5.99336,6.27503,6.80305,6.8739,5.90112,6.58431,6.20982,6.20014,6.46728,5.38726,5.45622,6.08634,5.84161,6.37523,5.47448,6.39469,5.39153,5.333,6.00019,6.49182,6.80475,5.70401,5.66063,5.1667,5.93347,243.199,6.20292,56.5536,165.069,0.234413,7.52022,12.8479,0.484162,106.735
-445.121,0.995315,0.453951,3,7,0,242.092,252.283,251.843,233.427,229.521,242.376,228.609,246.767,287.158,221.989,259.352,226.74,240.165,265.765,242.804,244.513,228.891,242.711,252.45,238.112,244.362,222.203,230.66,247.262,236.03,254.287,254.025,245.7,221.268,244.498,6.05514,6.56478,6.08362,5.50376,6.55644,6.02843,5.71506,6.0236,6.90477,5.54369,6.81898,6.45432,6.12641,6.27884,5.24543,6.28244,6.49975,5.81806,6.41451,5.66947,6.3587,5.89973,5.88269,5.68091,6.8897,6.8364,5.34701,6.26637,5.24579,5.89658,241.683,6.23594,36.4876,146.505,0.451338,6.0405,12.1039,0.671817,104.493
-440.257,0.972838,0.453951,3,7,0,239.361,252.184,249.068,232.975,232.158,244.59,224.449,245.602,284.801,217.695,256.147,229.014,239.762,264.862,243.163,246.612,231.362,241.592,254.123,240.974,248.701,224.276,229.73,244.002,239.495,256.12,253.832,245.619,219.554,245.705,6.1867,6.8927,6.28271,5.33946,6.53319,6.29873,5.73118,5.90551,7.20556,5.58138,6.71742,6.40576,6.0125,6.70217,5.41596,5.96526,6.29518,5.96238,6.2603,5.51497,6.17553,5.76543,6.13705,5.76691,6.68218,6.95587,5.4264,6.22584,5.31213,5.75112,238.207,6.30658,31.3716,203.175,0.31769,5.60103,14.2539,0.56364,99.462
-436.628,0.8473,0.453951,3,7,0,233.59,248.771,252.152,230.216,229.945,253.748,223.681,253.549,287.24,221.282,259.645,228.119,242.076,267.511,246.436,244.282,234.491,236.805,258.226,238.613,247.753,224.729,228.262,246.084,233.279,256.708,258.385,244.102,218.053,241.832,6.2163,6.63289,6.3201,5.24148,6.53536,6.34234,5.82866,6.50154,6.83396,6.06596,7.08104,5.87705,5.84518,6.43723,5.46284,5.83667,6.40913,5.967,6.96713,5.79259,6.57774,5.86915,5.93507,5.80238,6.65494,6.40874,6.38958,5.69753,5.48631,6.26279,243.808,6.09505,37.4888,292.133,0.244484,6.12281,17.0919,0.494453,109.717
-438.321,0.867487,0.453951,3,7,0,244.115,245.998,250.98,232.567,230.463,246.167,230.113,244.702,281.13,216.429,256.203,229.594,241.457,273.024,241.989,245.681,231.997,242.465,250.755,242.607,251.172,225.595,228.616,246.698,231.904,251.787,250.641,239.594,215.15,244.674,6.09182,7.763,6.84742,5.16359,6.58014,6.14958,6.09443,6.39021,7.35271,5.53455,6.59196,5.93919,6.53251,6.96776,4.98383,5.73327,6.21785,5.71791,6.00664,6.41489,6.29285,5.7562,5.32982,6.13478,6.95931,7.14161,5.63862,5.92822,5.54615,6.25508,246.026,6.28606,32.6283,217.512,0.364667,5.71212,14.7483,0.603877,107.732
-438.321,0.594343,0.453951,3,7,0,244.115,245.998,250.98,232.567,230.463,246.167,230.113,244.702,281.13,216.429,256.203,229.594,241.457,273.024,241.989,245.681,231.997,242.465,250.755,242.607,251.172,225.595,228.616,246.698,231.904,251.787,250.641,239.594,215.15,244.674,6.09182,7.763,6.84742,5.16359,6.58014,6.14958,6.09443,6.39021,7.35271,5.53455,6.59196,5.93919,6.53251,6.96776,4.98383,5.73327,6.21785,5.71791,6.00664,6.41489,6.29285,5.7562,5.32982,6.13478,6.95931,7.14161,5.63862,5.92822,5.54615,6.25508,246.026,6.28606,32.6283,217.512,0.364667,5.71212,14.7483,0.603877,107.732
-437.107,0.892458,0.453951,3,7,0,238.105,249.64,253.867,232.93,234.504,252.13,227.901,251.923,284.133,223.51,259.452,228.505,243.162,263.117,243.184,244.704,233.264,239.066,256.028,241.509,246.467,225.243,229.497,242.647,236.76,255.475,256.916,246.007,220.142,236.512,6.16684,6.53185,6.0936,5.43796,6.87872,6.41912,5.90703,6.37817,7.00392,5.85825,7.16981,6.32158,5.51422,6.66026,5.59381,5.99364,6.5947,5.98619,6.87576,5.90107,6.5255,5.80407,5.87181,5.73944,7.21166,6.25232,6.00774,5.92078,5.49877,5.93828,239.564,6.23264,33.424,126.228,0.33352,5.78135,11.2351,0.577512,102.446
-444.088,0.814654,0.453951,3,7,0,241.781,245.666,252.531,231.252,228.774,247.35,229.439,244.51,283.543,214.686,257.741,227.11,240.83,275.133,242.375,244.669,232.823,242.107,251.662,241.196,252.061,225.638,227.56,248.248,232.205,252.898,252.376,239.747,214.624,246.332,5.87208,7.56286,6.81815,5.18906,6.13977,6.01206,6.05465,6.36808,7.0811,5.78693,6.47986,5.72705,6.52525,6.67542,5.17973,5.80487,5.88082,5.65759,5.90736,6.16638,6.24963,5.8348,5.51389,5.90276,6.49887,7.00443,5.67459,5.70791,5.97125,6.2922,249.227,6.01402,39.2376,435.098,0.30999,6.264,20.859,0.556767,116.919
-441.927,0.932924,0.453951,3,7,0,236.641,249.841,253.924,232.687,236.097,252.867,226.09,250.229,283.266,224.242,256.26,228.217,243.143,266.659,242.369,244.156,231.887,240.641,259.45,240.669,247.727,218.364,223.869,241.652,239.153,256.343,260.978,245.461,218.303,237.526,6.21284,6.44364,6.23017,5.71926,7.05607,6.17341,5.80585,6.18641,6.79108,5.60828,6.74759,6.15414,5.88078,6.68977,5.58315,6.0532,6.48736,5.84353,6.60899,5.54024,6.23536,5.80069,5.64815,5.8523,7.10969,6.68592,5.73362,6.06162,5.43891,6.17567,242.957,6.17213,36.5091,204.471,0.181536,6.04228,14.2993,0.42607,107.17
-431.382,0.975991,0.453951,3,7,0,240.441,246.706,252.58,231.641,233.109,253.238,230.481,251.205,279.64,216.599,260.203,233.728,243.321,267.115,248.329,247.823,234.434,238.137,256.174,244.219,249.909,226.855,230.369,247.563,233.179,252.811,251.055,241.408,220.436,244.351,6.0639,7.35118,6.63111,5.42032,6.31099,6.52355,5.62722,6.43106,6.8516,6.11047,6.62485,6.16999,5.92917,6.60272,5.53646,5.69254,6.02527,5.85711,6.90847,6.28335,6.45732,5.91195,5.58747,6.00945,7.13845,6.83027,5.73043,5.73269,5.74534,6.00432,244.395,6.21342,39.6374,164.903,0.295338,6.29583,12.8414,0.54345,107.7
-430.469,0.677156,0.453951,3,7,0,240.037,249.26,251.435,234.577,232.522,245.768,227.268,244.562,286.672,219.133,256.12,229.164,243.824,267.26,239.489,241.804,228.083,242.187,253.175,242.6,245.807,225.675,229.988,241.323,233.43,253.037,256.585,245.513,217.594,241.783,5.90651,7.1277,6.45189,5.15942,6.5718,6.21595,6.2702,6.59853,7.33081,5.3419,7.05906,6.01035,6.54349,6.96062,5.24289,5.80741,6.59078,5.50243,6.09895,5.75988,6.5932,5.59536,5.83971,5.69339,6.90336,6.36708,5.95957,6.31367,5.56441,6.25891,240.237,6.21567,34.2864,243.666,0.422275,5.85546,15.6098,0.649827,103.492
-428.962,0.69299,0.453951,3,7,0,238.429,250.687,252.162,232.221,233.166,246.122,228.697,244.97,284.951,219.203,257.327,226.092,242.246,266.734,237.339,239.226,227.286,241.741,253.578,243.862,247.21,224.485,228.153,242.494,235.271,253.785,257.315,246.708,216.178,242.86,5.92158,6.98884,6.49357,5.15476,6.52693,6.29091,6.21543,6.5151,7.24007,5.43726,7.09964,6.03792,6.46598,6.89015,5.03286,5.80304,6.51076,5.64902,6.25557,6.01698,6.5779,5.75719,5.87753,5.7472,6.91875,6.49643,5.90266,6.19301,5.59143,6.06167,238.494,6.22154,35.0917,223.346,0.422533,5.92382,14.9448,0.650025,101.621
-429.781,0.555997,0.453951,3,7,0,237.826,251.141,252.149,234.298,230.433,244.741,230.629,247.017,285.022,216.921,256.064,227.616,243.895,268.222,238.827,240.111,227.975,242.74,251.912,241.104,245.642,226.459,227.312,243.154,234.255,251.716,258.392,247.459,218.897,240.9,5.86013,7.29663,6.56762,5.21389,6.36952,6.10959,6.24755,6.48072,7.102,5.40392,6.9668,6.15174,6.60487,6.82125,5.13639,6.02546,6.47945,5.65503,6.18127,5.95012,6.54772,5.75864,5.96861,5.75479,7.18101,6.57304,5.77899,6.05249,5.66449,6.13,240.063,6.19667,35.161,210.908,0.41579,5.92967,14.5227,0.644818,103.736
-435.902,0.767904,0.453951,3,7,0,240.468,253.733,253.624,231.873,233.123,249.101,228.88,251.978,284.887,218.726,259.348,232.296,240.207,269.256,241.27,239.083,225.822,246.033,257.008,243.569,244.364,227.336,226.651,246.519,233.706,255.69,252.12,238.675,218.484,242.956,5.99849,7.18941,6.6111,5.50402,6.52143,6.17266,5.98916,6.47628,7.04251,5.53265,7.03238,6.30702,6.55521,6.71636,5.50054,5.87558,6.68074,5.91156,6.73621,6.0166,6.3146,5.73983,5.92049,5.5817,7.18863,6.6131,6.10919,5.7212,5.57562,6.24555,243.984,6.14443,27.5418,252.526,0.239667,5.24803,15.8911,0.489558,108.807
-438.012,0.997838,0.453951,3,7,0,237.635,241.952,249.859,232.236,230.116,249.878,227.661,244.975,281.792,218.938,256.678,223.215,244.699,266.29,244.709,250.475,237.691,234.04,249.873,239.121,253.077,222.576,229.161,243.333,232.853,252.121,257.185,247.131,216.94,239.038,6.03389,6.97835,6.47389,5.06442,6.5981,6.07222,5.92729,6.32056,7.24227,6.18085,6.59274,5.91877,6.00485,6.71625,5.1691,5.98482,5.91665,5.80472,6.07252,6.07257,6.558,6.08598,5.57376,6.29907,6.76051,6.5338,5.57523,5.95015,5.66391,6.07202,237.79,6.26367,34.7114,184.231,0.244091,5.89164,13.5732,0.494056,99.9888
-429.647,0.962525,0.453951,3,7,0,237.489,248.762,252.482,230.3,233.243,251.227,229.458,249.212,280.591,219.247,260.703,228.443,242.642,269.485,242.671,243.466,233.116,242.174,250.569,241.985,248.045,224.679,227.52,244.062,233.094,257.036,255.48,238.849,222.188,245.877,5.99113,7.21901,6.70627,5.42466,7.026,5.76615,5.93791,6.55401,7.00063,5.94547,6.61933,6.05322,6.3909,6.67932,5.80886,5.68477,6.77245,5.7298,6.58364,6.0892,6.33925,5.87698,5.84878,5.82407,6.51464,6.53143,5.91093,6.36801,5.80459,6.30888,241.131,6.14634,40.7809,216.42,0.23187,6.38599,14.7112,0.481528,105.912
