# stan_version_major = 2
# stan_version_minor = 5
# stan_version_patch = 0
# model = rats_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = rats_3.data.R
# init = 2 (Default)
# random
#   seed = 1160071740
# output
#   file = rats_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,beta.29,beta.30,mu_alpha,mu_beta,sigmasq_y,sigmasq_alpha,sigmasq_beta,sigma_y,sigma_alpha,sigma_beta,alpha0
-439.609,0.840779,0.415723,3,7,0,243.47,247.207,256.298,237.299,230.212,248.392,223.708,247.394,283.69,216.883,258.24,230.411,243.41,266.93,244.618,245.746,229.295,244.134,250.589,244.913,246.971,224.261,228.192,243.953,233.909,256.761,252.792,240.501,220.61,247.35,5.99131,6.8451,6.05279,5.31498,6.73685,5.96001,5.42041,6.09463,7.1555,6.07611,6.44904,6.49041,6.31225,6.72792,4.7281,5.88087,6.35829,6.15213,6.563,5.79083,6.58341,6.02716,5.73889,5.89588,6.95123,6.35991,6.33942,5.81734,5.56434,6.24027,240.82,6.07439,33.9279,164.785,0.329965,5.82477,12.8368,0.574426,107.184
-435.387,1,0.415723,3,7,0,237.092,247.897,250.627,228.197,232.156,250.422,232.45,248.178,284.38,221.197,258.564,226.652,242.964,270.276,242.309,245.504,234.408,238.348,257.248,238.105,247.55,223.036,226.996,245.879,239.146,253.934,254.749,247.916,215.869,235.973,5.77678,7.22189,6.5741,5.24282,6.18127,6.33864,6.22425,6.76049,7.29779,5.65353,7.33136,5.78977,6.14929,6.85074,5.84455,6.02935,6.11536,5.75074,6.11808,6.16368,6.30258,5.48479,5.71822,5.93236,7.39959,6.66111,5.51228,5.90004,5.76937,6.04402,243.12,6.24146,29.353,245.232,0.269547,5.41784,15.6599,0.51918,105.807
-434.005,0.951064,0.415723,3,7,0,240.404,248.872,249.519,230.467,232.646,251.269,233.923,246.263,283.307,219.916,257.676,223.351,242.479,266.939,239.206,247.545,233.779,237.01,252.554,241.621,249.006,223.487,227.343,247.249,234.871,253.523,254.419,247.442,214.794,239.487,5.52535,7.53199,6.48594,5.39287,6.4247,6.29064,5.92305,6.47012,7.30466,5.43455,7.40898,5.97862,6.28914,6.53292,5.71285,6.25316,6.261,5.70431,6.31127,5.82724,6.35791,5.61526,5.78253,6.35609,7.19988,6.60191,5.95724,5.82412,5.62324,5.70786,243.979,6.24088,31.5602,183.675,0.361834,5.61785,13.5527,0.601526,106.679
-435.49,0.898406,0.415723,3,7,0,241.499,252.496,253.241,237.146,233.085,249.94,230.53,248.568,284.196,220.887,262.648,229.637,239.747,266.95,244.806,242.71,231.676,240.287,254.168,241.388,245.958,224.716,228.635,243.339,236.709,257.467,256.698,245.644,216.864,242.412,5.24846,6.89882,6.87467,5.03271,6.46842,6.07979,5.82667,6.33588,7.37702,5.67856,6.63164,5.65029,6.11863,6.6296,5.64659,5.91093,5.92291,5.89824,6.38312,5.82515,6.20052,5.68578,5.7686,5.72006,6.68455,7.12392,5.90203,6.07636,5.49158,5.75736,242.716,5.99698,33.4115,200.113,0.286826,5.78027,14.1461,0.535562,110.782
-434.699,0.787563,0.415723,3,7,0,241.679,253.045,253.596,234.945,233.071,248.033,230.605,247.467,283.609,221.242,262.565,230.463,240.444,266.77,245.098,241.898,232.768,240.007,253.41,240.347,245.741,226.275,229.384,242.63,237.783,256.157,256.372,244.896,216.587,240.658,5.40299,6.95976,6.82298,5.21373,6.52622,6.10016,6.08237,6.16817,7.31013,5.42225,6.92341,5.74577,6.0639,6.58069,5.64884,5.86721,6.09479,6.00635,6.36275,5.91492,6.16722,5.45715,5.92846,5.57267,6.69376,7.09708,6.03778,6.04181,5.74255,5.75278,242.591,6.02225,35.5297,205.533,0.242741,5.96068,14.3364,0.492687,110.102
-434.142,0.97671,0.415723,3,7,0,242.842,249.284,251.632,232.989,234.385,244.7,224.857,247.081,287.838,221.987,260.425,226.218,245.392,269.104,244.259,246.634,233.91,240.058,252.763,243.509,251.833,226.803,228.376,240.869,238.604,256.361,256.149,247.342,222.855,242.766,6.19574,6.69897,6.41716,5.39287,6.51772,6.32046,6.17954,6.10324,7.34023,5.93219,6.78097,6.32057,6.37662,6.67623,5.5623,5.48235,6.27422,6.07523,5.95342,5.77406,6.33582,5.72145,5.62582,5.63759,6.86708,6.7435,5.60925,5.87919,5.43837,6.1223,247.13,6.09152,32.8212,238.653,0.216695,5.72898,15.4484,0.465505,113.116
-440.141,0.712356,0.415723,3,7,0,238.521,247.418,254.335,231.309,229.733,253.485,232.418,248.277,278.839,218.539,257.023,230.909,241.015,268.268,242.603,248.142,230.314,240.469,260.025,243.66,244.912,223.606,228.274,248.583,230.197,252.34,252.61,238.193,212.822,240.984,6.1274,7.46652,6.43992,5.43923,6.88018,6.09854,5.85986,6.76123,6.6465,5.80245,6.89317,5.97498,6.12779,6.84907,5.26176,6.61645,6.43401,5.71794,6.85433,6.41757,6.43719,5.74579,6.00787,6.0459,6.92059,6.5775,6.2243,5.89976,5.70709,6.201,246.707,6.39085,42.3643,293.068,0.22599,6.50878,17.1192,0.475384,106.108
-451.024,0.823539,0.415723,3,7,0,238.425,247.078,257.388,233.27,235.091,251.07,230.535,245.408,278.843,216.342,255.52,230.267,242.699,269.373,240.3,243.868,232.287,240.393,261.047,244.805,246.629,221.21,228.819,247.755,230.926,250.078,255.444,239.594,211.523,244.247,6.02321,7.48338,5.99364,5.59641,6.67324,6.10603,5.91857,6.35703,6.76472,6.02297,6.64043,5.45569,6.08203,6.91384,5.36495,6.71102,6.34594,5.88161,6.89203,6.25914,6.63237,5.57881,5.89004,6.05669,6.76194,6.7159,6.50897,6.03771,6.09288,6.32434,243.845,6.3663,45.4869,152.227,0.222867,6.7444,12.338,0.472088,103.786
-442.292,0.989064,0.415723,3,7,0,238.933,244.526,252.062,229.051,234.801,248.284,230.246,246.67,283.3,217.713,259.072,229.933,238.28,268.512,246.591,236.749,238.902,241.418,251.398,242.337,245.868,228.111,230.464,245.493,231.248,244.993,255.289,240.651,214.025,239.229,6.20077,7.03404,6.40015,5.34207,6.20456,6.08639,5.5791,6.34634,6.72364,5.76695,6.78005,6.37012,6.36429,6.72338,5.55138,6.06165,6.52635,5.61099,6.39064,6.13235,6.43972,6.10681,5.584,5.96378,7.18949,6.64122,5.65435,6.25415,5.99171,5.70369,238.928,6.13924,41.9915,219.266,0.213328,6.48008,14.8076,0.461875,103.865
-443.078,0.963634,0.415723,3,7,0,237.75,249.136,253.16,234.358,225.001,252.028,228.003,248.992,285.105,218.319,259.912,228.922,239.928,269.329,241.152,250.985,227.669,243.084,251.433,244.536,250.139,225.576,230.868,244.142,237.9,258.041,255.075,243.973,216.963,240.682,6.35939,6.85805,6.62353,5.69593,6.59629,6.63382,6.25228,6.59737,7.00882,6.07658,6.83098,5.87029,6.29932,6.6567,5.69047,5.7653,6.18271,6.36944,6.78393,6.06047,6.21311,5.70383,5.7669,6.37331,6.6505,6.57561,6.24422,5.09676,5.4132,6.6937,242.972,6.34868,38.1447,204.7,0.1622,6.17614,14.3073,0.402741,103.301
-444.027,0.941756,0.415723,3,7,0,242.139,247.23,251.378,230.997,236.689,246.822,230.422,248.133,282.559,218.378,254.998,230.231,246.909,266.838,245.754,240.138,235.822,237.645,258.523,238.054,247.469,227.18,227.976,247.214,235.514,252.076,253.534,241.356,217.167,242.466,5.72256,7.22615,6.47597,5.05977,6.55928,6.094,5.64886,6.70374,7.38699,5.48315,6.82731,6.45423,5.91245,6.64314,5.15318,6.17056,6.23619,5.44923,6.0087,6.11914,6.79708,5.99589,5.45983,5.25126,7.22773,6.71813,5.47777,6.52173,5.95002,5.75167,242.231,6.11791,33.2409,203.17,0.373566,5.76549,14.2538,0.6112,107.637
-441.21,0.962396,0.415723,3,7,0,239.444,247.521,252.255,233.429,230.685,247.61,233.592,244.852,283.254,221.738,254.648,226.978,246.261,266.591,244.35,243.805,234.849,239.387,260.909,243.642,250.915,230.465,227.943,243.747,234.493,248.697,256.946,246.344,217.673,239.851,6.0166,7.16806,6.6117,5.07676,6.82365,6.23869,6.12189,6.83313,7.07245,5.77135,7.04163,5.85599,5.69576,6.09726,5.18425,6.05126,5.83255,5.79711,6.32287,5.91954,6.28788,6.00541,5.4819,5.56398,7.3103,7.02594,6.10882,6.01577,5.47637,5.95473,243.069,5.99047,34.0782,207.253,0.410136,5.83766,14.3963,0.640418,111.279
-443.144,0.853734,0.415723,3,7,0,235.105,246.994,250.685,237.93,230.634,249.145,230.769,248.808,279.991,220.197,262.964,222.877,245.476,267.963,244.47,246.139,232.767,242.037,255.508,239.506,249.165,224.308,225.492,243.162,233.171,257.458,255.151,245.743,221.508,245.538,6.07067,7.37379,6.75663,5.4729,6.16058,6.05474,5.68214,6.8566,7.1252,5.95588,7.06682,5.96715,5.57944,6.72397,5.62339,6.10334,6.07989,6.31695,6.55234,5.92562,6.61007,5.81789,5.27912,5.28602,6.88855,6.81881,6.14459,5.9832,5.63912,5.8204,238.898,6.0928,39.5486,271.783,0.312468,6.28877,16.4858,0.558988,104.856
-437.25,0.829509,0.415723,3,7,0,236.589,247.287,254.12,234.727,235.848,245.445,232.817,248.902,284.416,218.932,255.29,226.591,245.982,268.549,243.726,247.75,229.226,239.276,251.03,238.429,248.649,224.49,232.5,245.533,237.89,253.682,254.68,243.698,218.129,242.727,6.05604,6.59311,6.59553,5.58295,6.54058,6.02777,5.67466,6.69882,6.93467,5.52043,6.59496,6.30021,6.29202,6.61062,5.44695,5.90502,6.14146,5.48614,6.50894,6.50533,6.42987,6.02542,5.41554,5.28521,7.02822,6.17627,5.90603,5.42851,5.67519,5.98793,240.764,6.08952,35.9413,148.721,0.476445,5.99511,12.1951,0.69025,106.794
-428.445,0.909934,0.415723,3,7,0,238.848,251.031,254.758,232.386,230.185,245.242,229.194,250.246,281.807,219.492,259.373,228.117,246.708,269.339,243.34,245.327,229.025,240.319,253.377,240.626,251.702,227.148,231.464,247.119,234.793,252.623,254.638,242.714,217.27,241.18,6.29937,6.96135,6.32729,5.37319,6.57592,5.78105,5.96922,6.7359,6.95345,5.67942,6.6719,6.21508,6.24615,6.91177,5.43754,5.7643,6.08818,5.67479,6.28817,6.29346,6.45352,6.05655,5.60637,5.5292,7.23003,6.24777,6.18122,5.59875,5.64782,5.91384,236.864,6.22476,39.1608,160.61,0.252262,6.25786,12.6732,0.502257,99.9197
-427.395,0.741233,0.415723,3,7,0,241.191,248.864,254.485,234.215,229.448,245.912,229.053,249.914,283.626,218.23,257.939,227.538,245.788,267.319,244.316,245.397,230.721,241.105,252.329,241.186,251.36,226.568,232.256,249.112,233.766,252.331,255.259,242.265,217.515,242.648,6.27911,6.85537,6.58288,5.49652,6.71096,5.88198,5.8817,6.69315,6.77725,5.47678,6.49047,6.20491,6.14176,6.8854,5.49025,5.94013,6.20512,5.85016,6.35508,6.1356,6.37001,6.12388,5.65259,5.6005,7.36525,6.44458,6.14777,5.49813,5.76697,5.90003,239.372,6.26844,39.1727,145.193,0.238495,6.25881,12.0496,0.48836,101.466
-442.77,0.795563,0.415723,3,7,0,239.681,249.145,258.769,235.245,227.052,251.386,227.1,244.463,279.012,218.539,256.901,227.192,246.589,273.037,246.256,241.991,226.66,239.269,255.254,237.098,247.963,230.517,229.018,248.472,233.932,252.602,253.101,246.566,218.202,243.118,6.34951,6.69047,6.50254,5.49375,6.68892,5.90903,5.77239,6.65282,6.96576,5.73348,6.63489,6.3917,6.06816,6.68413,5.4264,6.1812,6.19199,6.1045,6.16485,6.09704,6.84156,5.6142,5.58505,5.37486,7.29585,6.36835,5.77154,5.89362,5.68614,6.29441,242.299,6.02808,33.417,145.668,0.206355,5.78075,12.0693,0.454263,109.682
-432.402,0.96801,0.415723,3,7,0,241.697,247.468,248.889,231.091,233.632,253.162,228.618,252.501,280.111,219.974,256.775,231.528,238.722,267.032,239.595,244.312,236.973,241.551,253.224,239.979,244.851,222.314,230.602,244.38,235.342,251.252,251.561,239.629,217.6,241.866,5.89776,7.32082,6.1901,5.40063,6.50593,6.24869,6.2633,6.03324,7.09119,5.77197,6.73768,5.83174,6.3742,6.59497,5.36888,5.68304,5.97641,5.61961,6.76949,5.85624,6.01037,5.61021,5.74473,6.11953,6.56911,6.52499,5.93409,5.72355,5.41765,6.03437,241.506,6.21763,41.1356,201.81,0.278809,6.41371,14.206,0.528024,104.718
-438.393,0.766857,0.415723,3,7,0,243.804,247.434,249.034,226.643,236.031,251.855,228.966,248.179,280.801,217.81,257.9,230.483,241.84,268.076,238.98,243.223,236.631,241.521,254.175,238.827,245.489,224.137,230.883,243.459,236.757,248.899,255.569,241.698,217.833,238.552,6.14909,6.95755,6.14469,5.55222,6.72111,6.12712,6.20929,5.97111,7.2153,5.90875,7.03005,5.9186,6.55577,6.76212,5.15822,6.02619,5.77887,5.73614,6.8982,6.02485,5.95389,5.81117,5.63585,5.81269,7.099,6.5243,5.9537,5.5894,5.72046,6.32042,242.862,6.10347,29.9874,122.197,0.332208,5.47608,11.0543,0.576375,108.585
-444.266,0.912794,0.415723,3,7,0,239.024,245.393,250.882,236.903,228.773,251.13,231.196,251.257,280.108,224.467,259.917,229.059,241.9,268.827,243.763,245.706,233.005,241.301,249.47,242.253,248.91,227.272,224.995,247.219,229.741,256.22,255.623,237.545,218.92,244.182,6.43565,7.40001,6.66411,4.92576,6.44214,6.10196,6.11595,6.78772,7.18855,5.66538,6.94613,5.5157,6.12578,7.19293,5.12401,5.91285,6.12276,5.41827,5.97017,5.96181,6.77908,5.91985,5.05901,6.25726,7.04198,6.86704,5.51496,6.16545,5.67422,6.01727,240.252,6.219,36.8123,150.059,0.464026,6.06731,12.2498,0.681195,103.435
-425.342,1,0.415723,3,7,0,237.911,245.836,250.241,230.08,235.489,250.469,227.336,247.571,284.093,218.239,258.982,232.067,242.535,264.767,242.657,242.303,235.122,242.651,251.811,242.939,244.266,227.182,229.341,246.488,234.466,254.678,252.65,245.008,218.523,241.448,6.29592,7.16846,6.58419,5.52019,6.90686,6.45855,5.79623,6.68734,6.86363,5.80647,6.78429,6.16108,6.30534,6.7616,5.09015,6.07261,6.31444,5.57871,6.41085,6.04491,6.6717,5.97144,5.94748,5.87897,6.73076,6.61974,5.71477,6.19327,5.71399,6.37853,245.292,6.15116,35.7824,181.268,0.323559,5.98184,13.4636,0.568823,109.967
-421.116,0.988847,0.415723,3,7,0,241.562,249.078,253.431,234.459,227.822,248.976,230.005,249.928,282.512,220.242,256.436,226.006,241.898,271.362,242.797,247.911,228.333,238.214,255.634,242.586,252.424,222.678,227.232,243.946,234.837,253.025,256,241.487,215.749,243.5,5.90643,7.11228,6.46547,5.19055,6.39515,5.91186,6.20748,6.31382,7.13836,5.94269,6.92355,6.21541,6.04933,6.72697,5.69709,5.81291,6.29533,6.13898,6.47596,6.14223,6.18744,5.72694,5.62322,5.80583,7.2125,6.60823,6.11148,5.72446,5.67961,6.04239,239.192,6.29431,24.9,204.954,0.32165,4.98999,14.3162,0.567142,100.717
-421.116,0.366431,0.415723,3,7,0,241.562,249.078,253.431,234.459,227.822,248.976,230.005,249.928,282.512,220.242,256.436,226.006,241.898,271.362,242.797,247.911,228.333,238.214,255.634,242.586,252.424,222.678,227.232,243.946,234.837,253.025,256,241.487,215.749,243.5,5.90643,7.11228,6.46547,5.19055,6.39515,5.91186,6.20748,6.31382,7.13836,5.94269,6.92355,6.21541,6.04933,6.72697,5.69709,5.81291,6.29533,6.13898,6.47596,6.14223,6.18744,5.72694,5.62322,5.80583,7.2125,6.60823,6.11148,5.72446,5.67961,6.04239,239.192,6.29431,24.9,204.954,0.32165,4.98999,14.3162,0.567142,100.717
-429.118,0.760482,0.415723,3,7,0,238.421,246.465,252.616,231.269,233.97,251.467,230.062,248.63,284.594,219.184,261.679,230.851,239.659,269.682,242.258,247.22,238.252,240.583,253.708,241.532,246.411,229.33,229.956,245.705,234.231,257.072,250.808,247.209,217.643,240.312,6.27813,7.28218,6.71345,5.34657,6.93373,6.16113,6.06634,6.89782,7.32562,5.55531,6.52933,6.08423,5.95866,6.643,5.41444,5.94518,6.30429,5.67954,6.72845,6.20668,6.08142,6.05753,5.67095,5.97744,6.57706,6.73906,5.95136,5.93906,5.4552,6.25578,245.758,6.16982,32.2003,263.129,0.220054,5.67453,16.2213,0.469099,110.022
-426.032,0.930818,0.415723,3,7,0,240.825,248.214,251.898,233.437,229.783,247.842,225.815,249.647,283.183,217.619,256.498,227.589,242.306,266.451,244.891,243.68,226.228,242.218,255.725,240.765,250.813,221.916,225.594,245.809,235.016,253.137,257.558,240.518,217.969,244.262,5.97921,6.80385,6.19143,5.3899,6.25872,6.4298,5.91867,6.17501,6.83278,6.06142,7.1744,6.21926,6.20862,6.66897,5.42683,5.99183,6.18406,6.12704,6.16008,5.92872,6.67476,5.8958,5.84694,5.81856,7.35888,6.63927,5.84901,5.73072,5.86605,6.03433,239.598,6.30484,34.8204,178.454,0.259331,5.90088,13.3587,0.509246,100.891
-429.285,0.70869,0.415723,3,7,0,239.758,247.444,252.889,232.198,233.786,251.502,231.687,247.531,283.414,221.191,259.445,227.507,242.529,269.682,240.862,246.781,238.002,238.853,251.86,242.804,246.942,228.074,231.127,244.477,233.713,254.859,251.226,244.958,218.656,238.497,6.13599,7.31005,6.76063,5.25074,6.87115,5.97355,6.00222,6.65124,7.32247,5.63677,6.4205,6.02078,6.12992,6.70526,5.40139,5.82012,6.21006,5.48174,6.63384,6.10432,6.07069,5.82535,5.63124,5.86102,6.4657,6.49386,5.86758,5.90744,5.4309,6.1857,245.868,6.04065,29.6482,237.583,0.661676,5.44501,15.4137,0.813435,112.973
-433.129,0.52076,0.415723,3,7,0,238.808,246.993,253.076,230.286,232.72,249.647,229.35,248.863,283.042,221.157,260.397,228.563,243.971,269.868,244.344,243.877,236.268,236.303,250.966,239.033,245.9,228.436,233.291,242.321,235.576,252.277,249.185,244.319,217.322,239.062,6.10556,7.21318,6.68232,5.21761,6.69426,6.17855,5.97557,6.51899,7.32436,5.75344,6.33235,5.98057,6.06437,6.83566,5.4302,5.73657,6.17159,5.43766,6.52752,6.24486,5.97553,5.88209,5.65658,5.85108,6.53561,6.46281,5.83523,5.87104,5.4449,6.28979,246.062,6.06712,28.9236,223.498,0.611186,5.37806,14.9499,0.781784,112.586
-437.12,0.949423,0.415723,3,7,0,241.149,250.228,254.331,233.146,229.809,252.308,229.136,244.984,284.176,217.711,255.202,227.44,241.009,271.082,246.048,248.546,232.343,244.676,253.26,236.896,251.887,225.239,232.383,244.365,235,254.916,257.307,241.431,221.301,240.083,5.70798,7.25371,6.10844,5.21244,6.94966,6.11714,5.64623,6.76034,7.11163,5.55921,6.93723,6.11185,6.30325,6.77294,4.80369,5.8687,6.41286,5.88292,6.46318,6.35389,6.25707,5.86825,5.42184,5.72645,7.5133,6.62163,5.93506,6.17582,5.28329,6.10964,240.902,6.29948,37.8514,135.075,0.355347,6.15235,11.6222,0.59611,102.313
-453.593,0.745194,0.415723,3,7,0,243.542,245.132,258.532,230.846,229.515,239.494,231.817,250.354,279.014,219.298,259.426,225.291,243.143,265.556,245.84,246.977,234.06,243.167,257.103,240.953,252.737,229.516,233.939,250.225,234.45,258.648,253.86,242.509,218.523,244.476,5.84164,7.50973,6.39943,5.00615,6.60209,6.31862,5.64683,6.35048,7.13108,5.91323,7.13693,5.91223,6.46719,6.61864,4.98217,5.99126,6.00653,5.68981,5.8922,6.28246,6.57575,6.03406,6.32054,5.98761,6.52537,6.60343,6.13244,5.87579,6.05334,6.65948,242.611,6.24113,45.4111,257.819,0.43435,6.73878,16.0568,0.659052,105.306
-438.223,1,0.415723,3,7,0,238.03,248.616,248.406,227.969,233.058,253.736,224.057,246.861,287.132,217.323,260.692,228.107,240.911,267.036,243.792,247.286,228.448,240.456,252.621,242.199,246.556,222.878,225.479,243.639,236.619,248.776,258.305,244.062,218.732,240.306,6.4626,7.28823,6.51207,5.38043,6.61754,6.12388,5.89321,6.47952,7.13241,5.89347,6.99154,6.66922,6.64038,6.3115,5.66163,5.94474,6.26802,6.02005,6.66112,5.56967,6.55931,6.04613,5.2417,5.80291,7.29909,6.66206,5.86104,5.85435,5.59382,5.98505,241.358,6.45417,31.658,200.458,0.298756,5.62655,14.1583,0.546586,99.3659
-442.431,0.862955,0.415723,3,7,0,239.933,247.789,253.186,238.783,226.382,248.485,232.882,246.926,280.131,217.106,258.466,225.393,245.177,269.078,240.7,240.774,235.858,239.41,256.352,242.184,252.118,224.355,229.724,246.007,239.204,257.938,249.65,241.31,217.857,242.061,5.66215,7.26186,6.54462,5.41825,6.9027,5.87547,6.15632,6.14087,7.0348,5.81923,7.16893,5.80308,5.7462,7.11863,4.98997,5.68705,6.05814,5.75558,6.15842,6.6121,6.69445,5.94999,6.02132,6.12936,6.98122,6.48219,5.86656,5.93209,5.95815,5.97868,243.894,6.09028,36.4738,229.88,0.394148,6.03935,15.1618,0.627812,109.908
-438.27,0.969108,0.415723,3,7,0,240.678,247.784,252.654,227.914,236.865,250.354,223.374,249.351,286.146,221.861,254.523,227.272,238.118,266.443,242.583,247.553,230.41,242.498,253.036,241.358,247.515,227.407,227.45,242.44,233.842,250.463,257.789,243.681,217.506,236.935,6.3682,6.79447,6.42839,5.29106,6.26255,6.57694,5.76671,6.56817,7.1701,5.79512,6.4381,6.35061,6.50948,6.32177,5.80613,6.0567,6.58288,6.07049,6.76999,5.56375,6.31055,5.98781,5.43877,5.73925,6.96727,6.72654,5.84713,5.62817,5.33523,6.01569,240.739,6.25811,34.8,189.166,0.279901,5.89915,13.7538,0.529057,103.06
-440.065,0.833205,0.415723,3,7,0,236.951,246.954,255.245,230.887,233.898,248.59,225.794,250.656,286.839,219.892,253.368,227.741,238.446,267.281,245.54,245.596,230.409,239.181,250.828,239.235,246.638,228.435,228.005,246.893,234.334,250.447,260.824,244.7,216.17,234.738,6.52205,6.83091,6.75631,5.40188,6.71049,6.17301,6.16459,6.21677,6.81084,5.89591,6.46988,6.22299,6.67018,6.29767,5.71242,6.01061,6.29341,5.44539,6.7131,5.91959,6.23649,6.24664,5.56882,5.78095,7.2087,6.83103,6.04668,5.83498,5.7356,6.06059,241.748,6.13188,33.5269,205.753,0.263307,5.79024,14.3441,0.513135,106.847
-443.806,0.949268,0.415723,3,7,0,239.548,246.258,248.751,234.532,230.573,250.49,229.405,245.054,280.182,216.303,263.125,226.916,246.511,267.195,237.04,240.6,233.99,241.494,256.61,242.446,251.644,226.352,229.922,244.268,233.864,255.284,246.182,240.419,218.611,249.359,5.82397,7.00004,6.2715,5.34286,6.29624,6.10924,5.59081,6.42353,7.13528,5.86794,6.51048,6.0993,6.03292,6.85154,5.20929,5.81242,5.95313,6.1626,6.05887,6.00963,6.4604,5.50487,6.32389,6.31198,6.60652,5.98387,5.76664,5.88668,5.60177,6.25379,240.438,6.14565,44.2931,195.013,0.184493,6.6553,13.9647,0.429527,105.234
-443.508,0.997955,0.415723,3,7,0,242.62,248.773,246.613,229.257,229.491,243.338,228.3,236.74,286.214,216.214,258.652,227.688,237.081,267.777,241.426,245.253,234.082,239.536,256.583,241.781,249.304,229.607,229.165,244.89,238.206,250.525,253.74,245.641,217.53,241.488,5.98026,6.99234,6.4413,5.60786,6.68918,6.06187,6.08397,5.84003,6.69664,5.79249,6.95224,6.04049,5.67207,6.46235,5.59817,5.84669,6.43428,6.05233,6.2279,6.06321,6.41135,6.00397,5.86755,5.80814,6.91444,6.64397,5.7922,6.12525,5.11141,6.36583,241.128,6.06536,44.3129,202.373,0.221963,6.65679,14.2258,0.47113,107.69
-439.629,0.851706,0.415723,3,7,0,238.452,247.642,257.172,235.509,234.747,254.67,224.798,251.895,280.173,222.238,260.241,226.572,246.393,272.107,245.037,245.551,230.108,241.531,250.875,240.703,247.367,220.334,227.313,246.841,228.717,255.435,257.776,240.29,223.536,240.924,6.02056,6.96308,6.40542,5.32904,6.20714,6.46485,5.96969,6.56133,7.2954,5.97555,6.48924,6.24309,6.14044,7.02353,5.3348,6.1972,6.19334,5.68979,6.415,6.02591,6.78339,5.5484,5.54642,5.64407,6.78428,6.55614,6.15778,5.85851,6.09933,5.92177,241.068,6.2738,43.3905,248.536,0.185219,6.58714,15.765,0.430371,103.044
-451.867,0.691489,0.415723,3,7,0,244.426,246.212,249.083,236.306,232.929,251.01,232.83,254.103,287.589,218.939,261.857,229.324,243.027,267.965,238.361,243.393,229.81,245.909,254.85,242.982,250.151,228.545,230.42,242.508,230.879,260.155,259.168,244.558,221.963,239.661,5.86267,7.29586,6.45187,5.21837,6.46881,6.74565,6.31562,6.42094,6.94432,6.26593,7.26329,6.36004,6.47917,6.71289,5.27385,6.28868,5.96583,5.48105,6.25844,6.42805,6.23088,5.60166,5.97556,5.7722,7.02091,6.76149,5.97285,5.93297,6.07455,5.49865,239.813,6.33825,40.6233,240.129,0.489148,6.37364,15.4961,0.699391,100.371
-430.464,0.992699,0.415723,3,7,0,236.475,247.219,253.009,229.088,234.934,251.118,229.511,245.93,283.75,217.065,260.732,230.369,245.621,266.249,242.873,247.911,231.341,238.081,254.758,241.234,249.336,219.653,227.673,243.917,229.688,254.396,254.675,239.177,216.849,241.25,6.08609,6.92795,6.36511,5.11626,6.52394,5.9765,5.74407,6.56825,6.97458,6.0995,6.90471,6.14088,6.43557,7.08307,5.2563,5.99972,6.87733,5.69614,6.28784,6.07784,6.48919,6.14214,5.78537,5.92707,7.15995,6.89399,5.75643,5.50782,5.58365,5.9693,241.125,6.38379,31.4087,265.358,0.253959,5.60435,16.2898,0.503943,100.681
-429.34,0.811079,0.415723,3,7,0,237.65,247.014,251.586,228.719,234.582,251.9,230.396,246.349,283.649,217.669,261.285,228.967,245.202,266.49,242.64,244.365,230.987,238.14,255.33,241.319,250.387,219.152,229.287,244.103,228.474,254.788,253.436,239.835,217.221,238.604,6.26205,7.10926,6.54151,5.28404,6.39453,6.10412,5.77676,6.55062,7.24395,6.10755,6.92124,6.12202,6.59523,6.96629,5.33286,5.94595,6.91267,5.79454,6.38752,6.03585,6.37187,6.08063,5.91912,5.76705,7.07985,6.94671,5.8385,5.58935,5.61063,5.99031,241.646,6.32532,29.401,230.599,0.227454,5.42227,15.1855,0.476921,102.489
